Unnamed: 0,name,degree,degree_type,description,transfer,url,courses,course_count,updated,group_id,groupType_id,demand_share,demand_growth,avg_demand_share,avg_demand_growth
179,Music Business,Basic Certificate,Certificate,"The Basic Certificate program in Music Business prepares students for the study of the techniques and standards needed for a career as a manager, publisher, professional musician, or agent. Completion of the Music Business program can lead to employment with such businesses as recording companies, management firms, publishing companies, music festivals, or music production companies. Practical experience within the music industry is included. The field is highly competitive, but employment opportunities are expanding rapidly.",0,https://catalog.ccc.edu/academic-program-requirements/music-business-basic-certificate/,"[{'id': '6092d22a166e430009c90570', 'title': 'Introduction to Business'}, {'id': '6092d22f166e430009c9058a', 'title': 'Marketing'}, {'id': '6092d2a3166e430009c90828', 'title': 'Music Theory I'}, {'id': '6092d2a4166e430009c9082a', 'title': 'Group Piano I'}, {'id': '6092d2a5166e430009c90830', 'title': 'Aural & Keyboard Skills I'}, {'id': '6092d2a5166e430009c90835', 'title': 'Introduction to Music Business'}, {'id': '6092d2a9166e430009c9084b', 'title': 'Music Literature & History'}, {'id': '6092d2a9166e430009c9084c', 'title': 'Individual Project'}]",8,2021-05-25T21:25:00.771Z,6092d54b18d082000919c12d,6091cb3ed60b04000837e6a6,1.5668592289999999,-8.671183931767477,0.19585740362499998,-1.0838979914709346
180,Music Education,Associate in Fine Arts,Associate Degree,"Music educators are passionate about developing their students’ musical talents and guiding them in their pursuit of music careers. They also enjoy helping all students have fun, develop discipline, and enrich their lives by learning to play music. Learn how to teach music and music appreciation to people of various ages and abilities. Students may take courses in curriculum design, music theory, music history, classroom management, and technology for music teachers. People with degrees in Music Education can choose to become music teachers, recreational therapists, musicians, sound engineers, and more.",0,https://catalog.ccc.edu/academic-program-requirements/music-education-afa/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d2a3166e430009c90828', 'title': 'Music Theory I'}, {'id': '6092d2a4166e430009c90829', 'title': 'Music Theory II'}, {'id': '6092d2a4166e430009c9082a', 'title': 'Group Piano I'}, {'id': '6092d2a4166e430009c9082b', 'title': 'Group Piano II'}, {'id': '6092d2a4166e430009c9082e', 'title': 'Jazz/Pop Ensemble'}, {'id': '6092d2a5166e430009c90830', 'title': 'Aural & Keyboard Skills I'}, {'id': '6092d2a5166e430009c90831', 'title': 'Aural & Keyboard Skills II'}, {'id': '6092d2a7166e430009c90841', 'title': 'Applied Music-Freshman Level I'}, {'id': '6092d2a7166e430009c90842', 'title': 'Applied Music-Freshman Level II'}, {'id': '6092d2a8166e430009c90845', 'title': 'Music Theory III'}, {'id': '6092d2a8166e430009c90846', 'title': 'Music Theory IV'}, {'id': '6092d2a9166e430009c90849', 'title': 'Aural and Keyboard Skills III'}, {'id': '6092d2a9166e430009c9084a', 'title': 'Aural and Keyboard Skill IV'}, {'id': '6092d2a9166e430009c9084b', 'title': 'Music Literature & History'}, {'id': '6092d2aa166e430009c9084d', 'title': 'Applied Music-Sophomore Level I'}, {'id': '6092d2aa166e430009c9084e', 'title': 'Applied Music-Sophmore Level II'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",20,2021-05-25T21:26:11.113Z,6092d54b18d082000919c12e,6091cb61d60b04000837e6aa,1.9631674339999994,-10.318219827573621,0.09815837169999997,-0.515910991378681
181,Music Performance,Associate in Fine Arts,Associate Degree,"The Associate in Fine Arts Degree with a concentration in Music Performance provides the necessary foundation for more advanced study in music performance, music theory, music history, or music composition at four-year colleges, universities, and music conservatories. Performance areas include all musical instruments and voice. Employment opportunities are varied and are usually based on the student’s personal interest and area of specialization, including all professions based in the musical arts (performance, composition, research and analysis, music management, library science, music publishing, music therapy, among others).",0,https://catalog.ccc.edu/academic-program-requirements/music-performance-afa/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d2a3166e430009c90828', 'title': 'Music Theory I'}, {'id': '6092d2a4166e430009c90829', 'title': 'Music Theory II'}, {'id': '6092d2a4166e430009c9082a', 'title': 'Group Piano I'}, {'id': '6092d2a4166e430009c9082b', 'title': 'Group Piano II'}, {'id': '6092d2a4166e430009c9082e', 'title': 'Jazz/Pop Ensemble'}, {'id': '6092d2a4166e430009c9082f', 'title': 'Jazz/Pop Ensemble: Blues Emphasis'}, {'id': '6092d2a5166e430009c90830', 'title': 'Aural & Keyboard Skills I'}, {'id': '6092d2a5166e430009c90831', 'title': 'Aural & Keyboard Skills II'}, {'id': '6092d2a5166e430009c90832', 'title': 'String Class'}, {'id': '6092d2a5166e430009c90834', 'title': 'Percussion Class'}, {'id': '6092d2a7166e430009c90841', 'title': 'Applied Music-Freshman Level I'}, {'id': '6092d2a7166e430009c90842', 'title': 'Applied Music-Freshman Level II'}, {'id': '6092d2a8166e430009c90845', 'title': 'Music Theory III'}, {'id': '6092d2a8166e430009c90846', 'title': 'Music Theory IV'}, {'id': '6092d2a9166e430009c90849', 'title': 'Aural and Keyboard Skills III'}, {'id': '6092d2a9166e430009c9084a', 'title': 'Aural and Keyboard Skill IV'}, {'id': '6092d2a9166e430009c9084b', 'title': 'Music Literature & History'}, {'id': '6092d2aa166e430009c9084d', 'title': 'Applied Music-Sophomore Level I'}, {'id': '6092d2aa166e430009c9084e', 'title': 'Applied Music-Sophmore Level II'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",22,2021-05-25T21:26:22.346Z,6092d54b18d082000919c12f,6091cb61d60b04000837e6aa,1.8433438599999992,-9.677065668174176,0.08378835727272724,-0.43986662128064435
182,Music Technology,Basic Certificate,Certificate,"The Basic Certificate program in Music Technology is the study of techniques and standards needed for careers as a recording engineer, producer, professional musician, or composer/ arranger. Completion of the certificate program can lead to employment with such businesses as advertising agencies, recording studios, recording companies, video game companies, publishing companies, radio stations, or as a free-lance artist. The field is highly competitive, but employment opportunities are expanding rapidly.",0,https://catalog.ccc.edu/academic-program-requirements/music-technology-basic-certificate/,"[{'id': '6092d256166e430009c9066e', 'title': 'Digital Audio'}, {'id': '6092d2a3166e430009c90828', 'title': 'Music Theory I'}, {'id': '6092d2a4166e430009c90829', 'title': 'Music Theory II'}, {'id': '6092d2a4166e430009c9082a', 'title': 'Group Piano I'}, {'id': '6092d2a4166e430009c9082b', 'title': 'Group Piano II'}, {'id': '6092d2a5166e430009c90830', 'title': 'Aural & Keyboard Skills I'}, {'id': '6092d2a5166e430009c90831', 'title': 'Aural & Keyboard Skills II'}, {'id': '6092d2a8166e430009c90847', 'title': 'Commercial Music Workshop I'}, {'id': '6092d2a9166e430009c90848', 'title': 'Commercial Music Workshop II'}, {'id': '6092d2a9166e430009c9084b', 'title': 'Music Literature & History'}, {'id': '6092d2a9166e430009c9084c', 'title': 'Individual Project'}]",11,2021-05-25T21:26:38.944Z,6092d54b18d082000919c130,6091cb3ed60b04000837e6a6,0.40785378200000005,-3.8722818127230223,0.03707761654545455,-0.35202561933845655
183,Networking Systems and Technology,Advanced Certificate,Certificate,"Networking Systems and Technology, Advanced Certificate",0,https://catalog.ccc.edu/academic-program-requirements/networking-systems-technology-advanced-certificate/,"[{'id': '6092d23d166e430009c905df', 'title': 'Computer Science 101'}, {'id': '6092d23d166e430009c905e2', 'title': 'Computer Operations'}, {'id': '6092d23e166e430009c905e6', 'title': 'Operating System I'}, {'id': '6092d242166e430009c905f9', 'title': 'Introduction to Operating Systems'}, {'id': '6092d245166e430009c9060e', 'title': 'Information Security Essentials'}, {'id': '6092d2ab166e430009c90852', 'title': 'Internetworking I'}, {'id': '6092d2ab166e430009c90853', 'title': 'Internetworking II'}, {'id': '6092d2ab166e430009c90857', 'title': 'Internetworking III'}, {'id': '6092d2ac166e430009c90858', 'title': 'Internetworking IV'}, {'id': '6092d2ac166e430009c90859', 'title': 'Operating Systems/Server I'}, {'id': '6092d2ac166e430009c9085a', 'title': 'Cloud Computing and Services'}]",11,2021-05-25T21:26:54.553Z,6092d54c18d082000919c133,6091cb45d60b04000837e6a7,3.077019201,-14.34844951467446,0.2797290182727273,-1.3044045013340417
184,Networking Systems and Technology,Associate in Applied Science,Associate Degree,"This program is for students interested in administering and maintaining network equipment as well as software and services common in modern network infrastructures. Curriculum covers both hardware and software components. It also offers students relevant skills required in a variety of industry certifications including A+, Network+, CCENT, CCNA, and CCNA Security.",0,https://catalog.ccc.edu/academic-program-requirements/networking-systems-technology-aas/,"[{'id': '6092d22a166e430009c90570', 'title': 'Introduction to Business'}, {'id': '6092d23d166e430009c905df', 'title': 'Computer Science 101'}, {'id': '6092d23d166e430009c905e2', 'title': 'Computer Operations'}, {'id': '6092d23e166e430009c905e6', 'title': 'Operating System I'}, {'id': '6092d242166e430009c905f9', 'title': 'Introduction to Operating Systems'}, {'id': '6092d242166e430009c905fb', 'title': 'Field Project in Computer Information Systems'}, {'id': '6092d242166e430009c905fc', 'title': 'Computer Information Systems Internship'}, {'id': '6092d245166e430009c9060e', 'title': 'Information Security Essentials'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d2ab166e430009c90852', 'title': 'Internetworking I'}, {'id': '6092d2ab166e430009c90853', 'title': 'Internetworking II'}, {'id': '6092d2ab166e430009c90857', 'title': 'Internetworking III'}, {'id': '6092d2ac166e430009c90858', 'title': 'Internetworking IV'}, {'id': '6092d2ac166e430009c90859', 'title': 'Operating Systems/Server I'}, {'id': '6092d2ac166e430009c9085a', 'title': 'Cloud Computing and Services'}]",15,2021-05-25T21:30:07.117Z,6092d54b18d082000919c131,6091cb35d60b04000837e6a5,4.729441044,-23.19872198378008,0.31529606959999995,-1.5465814655853385
185,Networking Systems and Technology,Basic Certificate,Certificate,"Networking Systems and Technology, Basic Certificate",0,https://catalog.ccc.edu/academic-program-requirements/networking-systems-technology-basic-certificate/,"[{'id': '6092d23d166e430009c905df', 'title': 'Computer Science 101'}, {'id': '6092d23d166e430009c905e2', 'title': 'Computer Operations'}, {'id': '6092d23e166e430009c905e6', 'title': 'Operating System I'}, {'id': '6092d242166e430009c905f9', 'title': 'Introduction to Operating Systems'}, {'id': '6092d2ab166e430009c90852', 'title': 'Internetworking I'}, {'id': '6092d2ab166e430009c90853', 'title': 'Internetworking II'}]",6,2021-05-25T21:27:11.236Z,6092d54c18d082000919c132,6091cb3ed60b04000837e6a6,1.665184915,-5.900684126772081,0.27753081916666666,-0.9834473544620135
186,"Nuclear, Plasma, Radiological Engineering",Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/nuclear-plasma-radiological-engineering-aes/,"[{'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d263166e430009c906b9', 'title': 'Intro to the Engineering Profession'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d265166e430009c906c2', 'title': 'Introduction to Thermodynamics'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2bd166e430009c908c3', 'title': 'Dynamics'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",16,2021-05-25T21:30:27.403Z,6092d54c18d082000919c134,6091cb57d60b04000837e6a9,3.947406778999999,-22.628543650414173,0.24671292368749995,-1.4142839781508858
187,Nursing,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree program in Nursing prepares students through the study of nursing theory and patient care techniques to take the licensure examination for Registered Nurses (RN). Both classroom instruction and clinical experiences in Chicago, surrounding suburban area hospitals, and primary care facilities are provided. The curriculum is designed to lead the student to employment as a registered professional nurse in hospitals, clinics, nursing homes, physicians’ offices, schools, public health, government, and military, or industry.",0,https://catalog.ccc.edu/academic-program-requirements/nursing-aas/,"[{'id': '6092d228166e430009c90563', 'title': 'Human Structure and Function I'}, {'id': '6092d234166e430009c905a9', 'title': 'Basic Chemistry I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d29a166e430009c907f2', 'title': 'General Microbiology'}, {'id': '6092d2ad166e430009c9085e', 'title': 'Fundamentals of Nursing'}, {'id': '6092d2ad166e430009c9085f', 'title': 'Introduction to Medical-Surgical'}, {'id': '6092d2ae166e430009c90866', 'title': 'Nursing Leadership'}, {'id': '6092d2ae166e430009c90867', 'title': 'Intermediate Medical-Surgical Nursing'}, {'id': '6092d2ae166e430009c90868', 'title': 'Maternal-Newborn/Mental Health'}, {'id': '6092d2ae166e430009c90869', 'title': 'Pediatric/Gerontologic Nursing'}, {'id': '6092d2af166e430009c9086a', 'title': 'Advanced Medical Surgical'}, {'id': '60e7553f93f5fc00081abf70', 'title': 'Biology I'}, {'id': '60e7591693f5fc00081abf7a', 'title': 'Human Structure and Function II'}]",14,2021-09-30T22:30:01.706Z,6092d54c18d082000919c135,6091cb35d60b04000837e6a5,3.417225651,-18.23925386920083,0.2440875465,-1.3028038478000592
188,Nursing Home Administration,Basic Certificate,Certificate,,0,https://catalog.ccc.edu/academic-program-requirements/nursing-home-administration-basic-certificate/,"[{'id': '6092d231166e430009c9059a', 'title': 'Human Resources Management'}, {'id': '6092d2d8166e430009c9095e', 'title': 'Introduction to Gerontology'}, {'id': '6092d2db166e430009c90973', 'title': 'Nursing Home Administration'}, {'id': '6092d2dc166e430009c90974', 'title': 'Accounting for Long Term Care'}]",4,2021-05-25T21:31:02.817Z,6092d54c18d082000919c136,6091cb3ed60b04000837e6a6,0.66080436,-3.9183928665535945,0.16520109,-0.9795982166383986
189,Occupational Therapy Assistant,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree program in Occupational Therapy Assistant (OTA) is the study of occupational therapy as a skilled healthcare service that uses occupation to promote meaningful living. Occupational therapy assistants, under the guidance of occupational therapists, adapt activities, tasks, and the environment in order to enable people of all ages and backgrounds to fulfill their chosen occupations and life roles. Career options can include employment in hospitals, clinics, schools, specialized community care settings, and wellness programs. The program’s mission is to prepare competent and effective occupational therapy practitioners who value occupation as both a means and as an end to quality living for self and others through a sound educational experience that includes preparation in:",0,https://catalog.ccc.edu/academic-program-requirements/occupational-therapy-assistant-aas/,"[{'id': '6092d228166e430009c90563', 'title': 'Human Structure and Function I'}, {'id': '6092d237166e430009c905bc', 'title': 'Human Growth & Development I'}, {'id': '6092d237166e430009c905bd', 'title': 'Human Growth & Development II'}, {'id': '6092d23f166e430009c905e8', 'title': 'Introduction to Computer Applications'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d2af166e430009c9086c', 'title': 'Foundations of Human Occupation'}, {'id': '6092d2af166e430009c9086d', 'title': 'Occupations of Childhood'}, {'id': '6092d2af166e430009c9086e', 'title': 'Practice Skills of OT Assistant I'}, {'id': '6092d2af166e430009c9086f', 'title': 'Occupations of Adolescence Early Adulthood'}, {'id': '6092d2b0166e430009c90870', 'title': 'Practice Skills of OT Assistant II'}, {'id': '6092d2b0166e430009c90871', 'title': 'Occupation of Middle Adulthood'}, {'id': '6092d2b0166e430009c90872', 'title': 'Practice Skills of OT Assistant III'}, {'id': '6092d2b0166e430009c90873', 'title': 'Special Topics for OT I'}, {'id': '6092d2b0166e430009c90874', 'title': 'Occupations of Later Adulthood'}, {'id': '6092d2b0166e430009c90875', 'title': 'Practice Skills of OT Assistant IV'}, {'id': '6092d2b0166e430009c90876', 'title': 'Special Topics for OTA II'}, {'id': '6092d2b1166e430009c90877', 'title': 'Fieldwork Level II'}, {'id': '6092d2b1166e430009c90878', 'title': 'Fieldwork Level B'}, {'id': '6092d2c3166e430009c908e3', 'title': 'General Psychology'}, {'id': '6092d2c4166e430009c908e7', 'title': 'Child Psychology'}, {'id': '6092d2c5166e430009c908ef', 'title': 'Adult Development and Aging'}, {'id': '6092d2d5166e430009c9094b', 'title': 'Intro to the Study of Society'}, {'id': '6092d2d8166e430009c9095e', 'title': 'Introduction to Gerontology'}, {'id': '60e7591693f5fc00081abf7a', 'title': 'Human Structure and Function II'}]",24,2021-09-30T21:42:46.177Z,6092d54c18d082000919c137,6091cb35d60b04000837e6a5,2.871176428000001,-15.163928445352067,0.1196323511666667,-0.6318303518896694
190,Overhead Electrical Line Worker,Advanced Certificate,Certificate,The Advanced Certificate program in Electrical Line Worker (Overhead) is structured to meet the current need for overhead electricians/electrical line workers in the electrical power industry.,0,https://catalog.ccc.edu/academic-program-requirements/overhead-electrical-line-worker-advanced-certificate/,"[{'id': '6092d1f1166e430009c90446', 'title': 'Vocational Physical Training I'}, {'id': '6092d1f1166e430009c90447', 'title': 'Professional Development'}, {'id': '6092d1f2166e430009c90449', 'title': 'Basic Electrical Theory'}, {'id': '6092d1f2166e430009c9044a', 'title': 'Overhead Techniques & Projects I'}, {'id': '6092d1f2166e430009c9044b', 'title': 'Overhead Techniques & Projects II'}, {'id': '6092d1f2166e430009c9044c', 'title': 'Safety and Rescue'}, {'id': '6092d1f2166e430009c9044d', 'title': 'Vocational Physical Training II'}, {'id': '6092d1f2166e430009c9044e', 'title': 'Vocational Physical Training III'}, {'id': '6092d1f3166e430009c9044f', 'title': 'Power Equipment Operation '}, {'id': '6092d1f4166e430009c90455', 'title': 'Power Equipment Operations II'}, {'id': '6092d261166e430009c906ab', 'title': 'Communications Skills'}, {'id': '6092d295166e430009c907d6', 'title': 'Math for Technicians I'}]",12,2021-05-25T21:31:50.873Z,6092d54c18d082000919c138,6091cb45d60b04000837e6a7,1.5510613169999998,0.25763174890962215,0.12925510974999999,0.021469312409135178
191,Paralegal,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree in Paralegal prepares students with the skills to become highly trained paralegals to meet the needs of corporations, law firms and offices, and other sectors where law-related work is performed. Program completion can lead to employment in any area where law-related work is conducted. Paralegals may not provide legal services directly to the public, except as permitted by law. The program is approved by the American Bar Association at Wright College.",0,https://catalog.ccc.edu/academic-program-requirements/paralegal-aas/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}, {'id': '60ac058b5751320009b53081', 'title': 'Intro to Paralegal Studies'}, {'id': '60ac05f95751320009b53082', 'title': 'Civil Litigation'}, {'id': '60ac066e5751320009b53083', 'title': 'Family Law'}, {'id': '60ac06b55751320009b53084', 'title': 'Legal Research and Writing I'}, {'id': '60ac071b5751320009b53085', 'title': 'Real Estate Law for the Paralegal'}, {'id': '60ac086e5751320009b53086', 'title': 'Contract Law for the Paralegal'}, {'id': '60ac08de5751320009b53087', 'title': 'Tort Law'}, {'id': '60ac09635751320009b5308a', 'title': 'Wills, Trusts and Probate'}, {'id': '60ac09c65751320009b5308e', 'title': 'Legal Research and Writing '}, {'id': '60ac0a245751320009b53090', 'title': 'Legal Ethics for the Paralegal'}, {'id': '60ac0a5d5751320009b53091', 'title': 'Criminal Law for the Paralegal'}, {'id': '60ac0aae5751320009b53092', 'title': 'Internship for the Paralegal'}]",15,2021-05-25T21:32:05.503Z,6092d54d18d082000919c139,6091cb35d60b04000837e6a5,2.3156877950000005,-10.387411227350823,0.15437918633333336,-0.6924940818233882
192,Patient Care Technician,Basic Certificate,Certificate,"The Patient Care Technician basic certificate provides the educational background required for pursuing a career in the healthcare industry. The curriculum covers the foundational knowledge, skills, and abilities needed to function as an entry level healthcare provider. The program focuses on student development in the following competencies essential to all healthcare providers: effective communication, accountability, cultural competence, use of information systems, and patient safety. Upon completion of the BC, students will demonstrate that they can deliver safe, culturally-competent, and evidence-based patient care.",0,https://catalog.ccc.edu/academic-program-requirements/patient-care-technician-basic-certificate/,"[{'id': '6092d226166e430009c90557', 'title': 'Introduction to Anatomy and Physiology'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d27b166e430009c90744', 'title': 'Patient Care Technician Training'}, {'id': '6092d27b166e430009c90745', 'title': 'Health Career Studies'}, {'id': '60e7553f93f5fc00081abf70', 'title': 'Biology I'}]",5,2021-09-30T23:25:45.023Z,6092d54d18d082000919c13a,6091cb3ed60b04000837e6a6,1.1573217069999997,-3.9207757178622815,0.23146434139999994,-0.7841551435724563
193,Personal Fitness Trainer,Basic Certificate,Certificate,"The Basic Certificate program provides students with the educational background required for pursuing a career in the health and fitness industry. The curriculum provides the basic foundational skills needed to assess human body mechanics and the ability to develop and implement exercise training programs designed to improve and maintain health-related components of fitness and performance. This knowledge will prepare students to achieve personal trainer certification from the National Academy of Sports Medicine (NASM). Employment opportunities with this certification include personal trainer, group exercise instructor, and/or entry-level positions available at corporate or community fitness centers (i.e. health clubs, hospital fitness centers, YMCA, community recreational centers, etc.).",0,https://catalog.ccc.edu/academic-program-requirements/personal-fitness-trainer-basic-certificate/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d26b166e430009c906e7', 'title': 'Personal Trainer Preparation'}, {'id': '6092d26b166e430009c906e8', 'title': 'Personal Trainer Practicum'}, {'id': '6092d26c166e430009c906ea', 'title': 'Functional Anatomy & Kinesiology'}, {'id': '6092d2c3166e430009c908e3', 'title': 'General Psychology'}]",5,2021-05-25T21:32:34.317Z,6092d54d18d082000919c13b,6091cb3ed60b04000837e6a6,1.740522818,-10.891784060317367,0.3481045636,-2.1783568120634733
194,Pharmacy Technology,Advanced Certificate,Certificate,"Pharmacy technicians assist and support licensed pharmacists in providing health care and medications to patients. They may perform many of the same duties as pharmacists, but all technicians’ work must be checked by a pharmacist before medication is dispensed. While pharmacy technicians can work everywhere pharmacists work, some state laws may limit the duties they perform. A special application is required for entry into the program. Upon acceptance into the program, students must provide proof of current health insurance and recent medical examination.",0,https://catalog.ccc.edu/academic-program-requirements/pharmacy-technology-advanced-certificate/,"[{'id': '6092d226166e430009c90557', 'title': 'Introduction to Anatomy and Physiology'}, {'id': '6092d2b1166e430009c9087a', 'title': 'Pharmacology Allied Health'}, {'id': '6092d2b1166e430009c9087b', 'title': 'Basic Science for Allied Health Personnel'}, {'id': '6092d2b1166e430009c9087c', 'title': 'Intro to Pharmacy Technology'}, {'id': '6092d2b2166e430009c9087d', 'title': 'Pharmaceutical Calculations'}, {'id': '6092d2b2166e430009c9087f', 'title': 'Prescription Processing'}, {'id': '6092d2b2166e430009c90880', 'title': 'Pharmacy Communication'}, {'id': '6092d2b2166e430009c90881', 'title': 'Intro to Pharmacy Law'}, {'id': '6092d2b2166e430009c90882', 'title': 'Pharmacy Operations'}, {'id': '6092d2b2166e430009c90883', 'title': 'Clinical Practicum I'}, {'id': '6092d2b3166e430009c90884', 'title': 'Clinical Practicum II'}]",11,2021-05-25T21:32:59.023Z,6092d54d18d082000919c13c,6091cb45d60b04000837e6a7,1.639740449,-7.138265019168429,0.14906731354545455,-0.6489331835607662
195,Philosophy,Associate in Arts,Associate Degree,"Philosophy students examine basic questions about topics such as the nature of existence and knowledge, and study the history of human intellectual activities. Philosophy prepares you for all sorts of careers, as you develop greater skills in logic, problem solving, and creative thinking.",1,https://catalog.ccc.edu/transfer-pathways/philosophy-associate-arts/,"[{'id': '6092d20e166e430009c904d3', 'title': 'Cultural Anthropology'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d27d166e430009c9074d', 'title': 'History of World Civilization to 1500'}, {'id': '6092d27d166e430009c9074e', 'title': 'History World Civilization From 1500'}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d2b3166e430009c90885', 'title': 'Logic'}, {'id': '6092d2b3166e430009c90886', 'title': 'Introduction to Philosophy'}, {'id': '6092d2b3166e430009c90887', 'title': 'Ethics'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",10,2021-05-25T21:33:14.460Z,6092d54d18d082000919c13d,6091cb4ed60b04000837e6a8,1.7729951849999999,-8.179488667878527,0.17729951849999998,-0.8179488667878527
196,Phlebotomy,Basic Certificate,Certificate,"The BC in Phlebotomy leads to certification through the National Phlebotomy Association (NPA), the American Society of Clinical Pathologists (ASCP), and the American Society of Phlebotomy Technicians (ASPT). The phlebotomist is an entry level health care worker who serves as the direct link between the patient and the laboratory. The position is responsible for drawing both venous and arterial blood specimens from patients and sending blood to the laboratory. In some cases, physician approval is required. The laboratory technologist relies on the integrity and accuracy of the phlebotomist in procuring the proper specimens; accurate diagnosis of a patient’s condition can depend on quality work. Phlebotomists can further their education and become laboratory technicians or technologists.",0,https://catalog.ccc.edu/academic-program-requirements/phlebotomy-basic-certificate/,"[{'id': '6092d2b5166e430009c90890', 'title': 'Phlebotomy Practicum and Seminar I'}, {'id': '6092d2b5166e430009c90891', 'title': 'Phlebotomy Practicum and Seminar II'}, {'id': '60e754f193f5fc00081abf6f', 'title': 'Terminology For Medical Careers'}]",3,2021-09-30T20:24:07.971Z,6092d54e18d082000919c13e,6091cb3ed60b04000837e6a6,1.4761002659999998,-4.384994248155209,0.49203342199999994,-1.4616647493850696
197,Photography,Associate in Arts,Associate Degree,"This is an example course sequence for students interested in pursuing Photography. It does not represent a contract, nor does it guarantee course availability. If this pathway is followed as outlined, you will earn an Associate in Arts (AA) degree. One course will satisfy the Human Diversity (HD) requirement, and is labeled with an (HD) in the sequence below. Following this pathway will help you earn your associate degree, which will increase your chances of transfer to bachelor’s-level programs. Choose Illinois Articulation Initiative (IAI) courses to fulfill general education requirements whenever possible. Visit www.itransfer.org and speak with your college advisor to learn more about IAI.",1,https://catalog.ccc.edu/transfer-pathways/photography-associate-arts/,"[{'id': '6092d213166e430009c904ee', 'title': 'Beginning Digital Photography'}, {'id': '6092d213166e430009c904ef', 'title': 'Appreciation of Photography'}, {'id': '6092d213166e430009c904f0', 'title': 'Photography'}, {'id': '6092d213166e430009c904f1', 'title': 'Intermediate Black and White Photography'}, {'id': '6092d213166e430009c904f2', 'title': 'Beginning Color Photography'}, {'id': '6092d218166e430009c9050c', 'title': 'Art Projects: Photography'}, {'id': '6092d21d166e430009c90526', 'title': 'Intermediate Digital Photography'}, {'id': '6092d21d166e430009c90527', 'title': 'Photography Portfolio'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",12,2021-05-25T21:34:25.745Z,6092d54e18d082000919c13f,6091cb4ed60b04000837e6a8,2.684228825,-15.299330541924919,0.22368573541666667,-1.2749442118270766
