,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Lightweight Directory Access Protocols,0.0009060272757908,0.0009264407233843179,2.0413447593517855e-05,2.2530720806060236,High,113385.42105263156,15-1200,13-1000,17-2000,11-9000,99-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Educational Services,307.51666666666665,0.0003079207047410465,30.0,0.04816862784454023
Linens,0.004842399336606,0.007169664547099586,0.0023272652104935863,48.060167051913325,High,38543.99078379276,37-2000,31-2000,31-1100,51-6000,35-9000,Unclassified Industry,Accommodation,Ambulatory Health Care Services,Nursing and Residential Care Facilities,Administrative and Support Services,1335.1833333333334,0.006697932868392396,29.0,0.19447617636006326
Linguistics,0.0002763885823919,0.00024200790705434212,-3.4380675337557855e-05,-12.439253112419973,High,63956.00974025974,27-3000,25-1000,25-2000,25-3000,99-9000,"Professional, Scientific, and Technical Services",Educational Services,Unclassified Industry,Administrative and Support Services,Couriers and Messengers,224.06666666666663,0.00011871984517862968,14.0,0.016294293503063766
LinkedIn,0.0006265836077283,0.0007502607496630913,0.00012367714193479127,19.738330273782125,Medium,63680.149367088605,13-1000,11-2000,41-4000,99-9000,27-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Accommodation,Educational Services,243.1,0.0001364602093274558,16.0,0.3246825882492764
Linux,0.007287681871926,0.004596370585187823,-0.0026913112867381767,-36.92959344322906,High,116416.10355085466,15-1200,99-9000,17-2000,15-2000,13-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Computer and Electronic Product Manufacturing,Credit Intermediation and Related Activities,3033.333333333333,0.002908777841105464,23.0,0.015018231835609753
Linux Administration,0.0004307215550744,0.00041098952767054756,-1.9732027403852415e-05,-4.58115624151757,High,126234.13452188009,15-1200,17-2000,99-9000,11-9000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Educational Services,200.7333333333333,0.00022914241226619614,27.0,0.2610189920566066
Listening Skills,0.0056101934828668,0.005875862737068644,0.0002656692542018441,4.735474008395295,Medium,52507.41573356302,41-4000,43-4000,41-2000,11-9000,15-1200,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Motor Vehicle and Parts Dealers,Ambulatory Health Care Services,2000.1833333333332,0.0013888921526672613,19.0,0.15251298470610766
Literacy,0.0014275905791401,0.004374096713008765,0.002946506133868665,206.39714053335055,High,49611.50048732944,25-2000,11-9000,25-3000,25-1000,25-9000,Educational Services,Unclassified Industry,Social Assistance,"Professional, Scientific, and Technical Services","Religious, Grantmaking, Civic, Professional, and Similar Organizations",400.31666666666666,0.0038612161548072688,29.0,0.24625486824882106
Litigation Support,0.000339999043133,0.0006240334084722525,0.0002840343653392525,83.53975432458634,High,70866.3984375,23-2000,23-1000,43-6000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Data Processing, Hosting, and Related Services",316.5,0.000709473131483205,29.0,0.0650279881981725
Load Balancing,0.0006421142461241,0.000496426974377322,-0.000145687271746778,-22.688683925978705,High,127831.48797409804,15-1200,17-2000,11-9000,99-9000,11-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods",Credit Intermediation and Related Activities,295.3,0.00026947791856225096,19.0,0.398678771256003
Loading And Unloading,0.0227122357983174,0.024151867595596184,0.001439631797278785,6.338573666029999,High,39670.22837896264,53-7000,53-3000,41-2000,43-5000,51-9000,Administrative and Support Services,Unclassified Industry,Food and Beverage Stores,Truck Transportation,General Merchandise Stores,7846.95,0.0069494230351047105,23.0,0.0674894412062194
Loan Closing,0.000452692216194,0.0003848216188286923,-6.78705973653077e-05,-14.992658353158417,High,88009.53865717193,13-2000,43-4000,41-3000,99-9000,11-3000,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,"Professional, Scientific, and Technical Services",203.45,0.00022851984145946672,16.0,0.28938689254025124
Loan Documentation,0.0008820973911409,0.0006911015303661123,-0.00019099586077478772,-21.652468615484135,High,76439.55071967101,13-2000,43-4000,99-9000,11-9000,11-3000,Credit Intermediation and Related Activities,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Real Estate,379.15,0.00031091015274805944,19.0,0.12800701687731078
Loan Origination,0.0007405582575425,0.001709385277804782,0.0009688270202622819,130.82387650058467,High,93137.3745697074,13-2000,43-4000,99-9000,11-3000,15-1200,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,446.3666666666667,0.0026498578267428936,23.0,0.1493200605252247
Loan Processing,0.0002826829704887,0.0007657442913876232,0.00048306132089892317,170.88447884349407,High,51683.34747706422,43-4000,13-2000,99-9000,11-9000,41-2000,Credit Intermediation and Related Activities,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,297.71666666666664,0.0006083536109437211,22.0,0.1405471363752324
Loans,0.0094743163700005,0.008413089832628728,-0.0010612265373717723,-11.201088246662763,Medium,77606.5401385969,13-2000,41-3000,43-4000,99-9000,43-3000,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,3251.616666666667,0.00110642436939881,23.0,0.08069897037220894
Local Area Networks,0.0022455432678824,0.0024506910761790826,0.00020514780829668277,9.13577623868909,Medium,80475.7713094918,15-1200,99-9000,11-9000,49-9000,17-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Educational Services,Telecommunications,797.5166666666667,0.0004726275062476581,29.0,0.07896685666601426
Lock Out / Tag Out,0.0019065072957668,0.002361442732240394,0.0004549354364735939,23.862244717538214,High,54417.561971312985,49-9000,17-3000,51-9000,53-7000,49-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Manufacturing,"Merchant Wholesalers, Nondurable Goods",504.78333333333336,0.0007701946671542901,29.0,0.17730066210457882
Logistics,0.0038200371242198,0.003985588208359632,0.0001655510841398317,4.333755897035783,Medium,55657.91799400726,43-5000,13-1000,11-3000,53-7000,11-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Support Activities for Transportation,Truck Transportation,1177.75,0.000508944732594436,33.0,0.06189037314381046
Logistics Management,0.001499712086249,0.001360475121631331,-0.000139236964617669,-9.284246349305691,Low,61648.829280155645,11-3000,13-1000,43-5000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,"Merchant Wholesalers, Nondurable Goods",456.78333333333336,0.00012911021344285672,20.0,0.1773859238205313
Logo Design,0.0008354901332066,0.000830438830891041,-5.0513023155589285e-06,-0.6045914984264502,Low,77173.4696611505,27-1000,41-4000,11-2000,99-9000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Publishing Industries (except Internet),Telecommunications,263.45,6.227598328433675e-05,29.0,0.7404687703784569
Long Term Acute Care,0.0005906203314096,0.0006589837725646172,6.836344115501724e-05,11.574854016938106,High,93858.2734241908,29-1000,29-2000,11-9000,21-1000,31-1100,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Nursing and Residential Care Facilities,497.51666666666665,0.0007800988042135031,18.0,0.031152102393639587
Long-Term Care,0.0057707576976223,0.009277584133282274,0.0035068264356599745,60.768907991144324,High,77454.52732849972,29-1000,29-2000,11-9000,31-1100,21-1000,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,Insurance Carriers and Related Activities,1179.8,0.007564474215870839,30.0,0.0884481200525489
Loss Prevention,0.010090561466553,0.008868581421846327,-0.0012219800447066734,-12.110129339751294,Medium,37496.90768953935,41-2000,41-1000,33-9000,99-9000,11-9000,General Merchandise Stores,Clothing and Clothing Accessories Stores,Health and Personal Care Stores,Unclassified Industry,Miscellaneous Store Retailers,3038.55,0.0009091393742098876,29.0,0.22670967400657588
Low Latency,0.0005687850466121,0.0006291488243783555,6.03637777662555e-05,10.612757512843404,Medium,150501.59620253163,15-1200,17-2000,99-9000,15-2000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Credit Intermediation and Related Activities,242.8,9.346399829301769e-05,19.0,0.5320857417320036
Low Voltage,0.0016605840543872,0.002457685958965153,0.0007971019045779533,48.0012982463634,High,61058.38299699442,49-9000,17-3000,17-2000,15-1200,49-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Nondurable Goods",Machinery Manufacturing,390.73333333333335,0.0016433830719882509,22.0,0.24027982891640545
Loyalty Programs,0.0030617032819066,0.0029151481711962423,-0.00014655511071035758,-4.7867182811749815,High,53059.70242337848,41-2000,41-1000,41-4000,43-4000,11-2000,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Telecommunications,Unclassified Industry,Credit Intermediation and Related Activities,Clothing and Clothing Accessories Stores,1478.3166666666666,0.0026507570257642615,26.0,0.08354397074480109
MATLAB,0.0016952469504,0.0013583952238772068,-0.0003368517265227933,-19.870363220138035,High,114675.70829943044,15-1200,17-2000,15-2000,99-9000,13-2000,Unclassified Industry,Computer and Electronic Product Manufacturing,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,482.6666666666667,0.0004897171838591892,25.0,0.06740432203633652
MEDITECH EHR,0.0004360645274932,0.0003461242947490774,-8.994023274412258e-05,-20.625441207327995,High,94711.12455830388,29-1000,29-2000,31-1100,15-1200,11-9000,Hospitals,Nursing and Residential Care Facilities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",250.13333333333333,0.00018025193617187906,28.0,0.12821246261796865
Mac OS,0.0010384968390925,0.0012232892440915703,0.00018479240499907033,17.79421930263677,Medium,62386.152321630805,15-1200,99-9000,27-1000,13-1000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,"Merchant Wholesalers, Nondurable Goods",372.9666666666666,0.000259120144461762,25.0,0.5767712828909569
Machine Learning,0.0063743843599387,0.007427247341019088,0.0010528629810803878,16.5170928144426,Medium,132814.83953033268,15-1200,15-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,2108.2833333333333,0.0015714694997267604,19.0,0.18993441229484898
Machine Operation,0.0049088983245249,0.004971390455397901,6.249213087300073e-05,1.2730377926303644,High,36517.97980636895,51-9000,51-4000,53-7000,17-3000,51-6000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Nondurable Goods",Fabricated Metal Product Manufacturing,1934.0833333333333,0.001494587887274093,29.0,0.06311885641842711
Machine Setup,0.0014389201354136,0.001362563265906927,-7.635686950667312e-05,-5.306539788236772,Medium,42915.703497409326,51-9000,51-4000,17-3000,49-9000,99-9000,Administrative and Support Services,Unclassified Industry,Fabricated Metal Product Manufacturing,Food Manufacturing,"Professional, Scientific, and Technical Services",455.1833333333333,0.000159226248441649,28.0,0.06466054619938975
Machine Tools,0.0013836615115939,0.0014075943241308622,2.393281253696214e-05,1.7296724911711165,Medium,49506.5826625387,53-7000,17-3000,51-4000,49-9000,51-9000,Unclassified Industry,Nonstore Retailers,Administrative and Support Services,Machinery Manufacturing,Fabricated Metal Product Manufacturing,428.4333333333333,0.0002627326446615166,14.0,0.044342470760860946
Machinery,0.0167438946851859,0.015931102923702218,-0.0008127917614836819,-4.854257487672784,Medium,46987.91618403168,49-9000,51-9000,53-7000,17-3000,11-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,"Merchant Wholesalers, Durable Goods",4923.016666666666,0.0020345797073039115,19.0,0.03444871649666275
Machinery Repair And Maintenance,0.0008091442158539,0.0007640543118657909,-4.508990398810909e-05,-5.5725423360439095,Low,54885.30056532663,49-9000,17-3000,51-9000,49-1000,51-4000,Unclassified Industry,Administrative and Support Services,Paper Manufacturing,"Merchant Wholesalers, Nondurable Goods",Beverage and Tobacco Product Manufacturing,227.15,6.34125811695849e-05,29.0,0.4759964930427844
Machining,0.0048988251664041,0.0049545209849606135,5.569581855651394e-05,1.136921948929166,High,54512.48090197883,51-9000,51-4000,17-3000,49-9000,17-2000,Administrative and Support Services,Unclassified Industry,Fabricated Metal Product Manufacturing,Machinery Manufacturing,"Professional, Scientific, and Technical Services",1307.3,0.001333672498768601,19.0,0.22268593625255298
Magnetic Resonance Imaging,0.0018426674633165,0.001795236729456348,-4.7430733860152115e-05,-2.574025688540924,High,84068.27880897139,29-2000,29-1000,11-9000,99-9000,43-6000,Hospitals,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",479.8333333333333,0.0005189618933303358,29.0,0.12817187223158896
Maid Services,0.000812306541593,0.0006861887904284596,-0.00012611775116454043,-15.525881512318385,Medium,40146.15623849834,37-2000,53-7000,49-9000,11-9000,37-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Educational Services,Insurance Carriers and Related Activities,248.95,8.07086048580437e-05,10.0,0.8790376927172513
Mail Sorting,0.0007773542857593,0.0007227478565265136,-5.460642923278637e-05,-7.024651466280679,High,37537.15964257135,43-9000,43-6000,43-5000,43-4000,99-9000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Postal Service,Educational Services,310.15,0.0003404007886580333,23.0,0.15849445093076667
Mailroom,0.0008970996724248,0.0008999760122493425,2.8763398245424928e-06,0.3206265605657775,High,37044.65496938295,43-9000,43-4000,99-9000,43-6000,11-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Educational Services,"Merchant Wholesalers, Durable Goods",290.1,0.0002293458803931577,28.0,0.06242339046663948
Maintenance Scheduling,0.0017900518816654,0.0017761847345929282,-1.3867147072471695e-05,-0.7746785003555428,Medium,53831.663610719326,49-9000,11-9000,49-1000,17-3000,49-3000,Unclassified Industry,Administrative and Support Services,General Merchandise Stores,"Merchant Wholesalers, Nondurable Goods","Professional, Scientific, and Technical Services",514.2833333333333,0.00026431098555504054,19.0,0.2020760925322951
Managed Care,0.0049801955672303,0.009881687492288675,0.004901491925058375,98.41966763936351,High,88564.3974702381,11-9000,29-1000,29-2000,13-1000,11-2000,Insurance Carriers and Related Activities,Unclassified Industry,Hospitals,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",1551.7166666666667,0.0078075518575890426,25.0,0.16145561054023552
Managed Services,0.0022620691320097,0.0034985322134134544,0.0012364630814037545,54.660711465756066,High,97568.39004997729,15-1200,41-4000,11-9000,11-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,"Merchant Wholesalers, Durable Goods",Computer and Electronic Product Manufacturing,758.2166666666667,0.003278503649756709,29.0,0.04853357171758609
Management,0.2435499220197574,0.2676755751348227,0.024125653115065315,9.90583487565567,High,66583.6776337706,11-9000,15-1200,13-1000,11-3000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Insurance Carriers and Related Activities,76911.73333333334,0.07254804414093849,27.0,0.05711307874042128
Management Consulting,0.003463017446678,0.0033783762419978157,-8.464120468018414e-05,-2.444146065777944,Medium,115336.21993620414,13-1000,15-1200,11-9000,11-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Insurance Carriers and Related Activities,Administrative and Support Services,Credit Intermediation and Related Activities,1451.2666666666669,0.0006760855977103778,29.0,0.14386925531896352
Management Information Systems,0.0045180248906048,0.004616508394774629,9.848350416982905e-05,2.1797910935511844,High,105421.00819224468,15-1200,13-1000,99-9000,11-9000,13-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Credit Intermediation and Related Activities,1627.0166666666669,0.001701719266626422,30.0,0.10549829666470813
Management Reporting,0.00410043998023,0.004064260113735522,-3.617986649447763e-05,-0.8823410821501222,Medium,74789.47835237523,13-2000,11-3000,11-9000,15-1200,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,1351.3166666666666,0.0006249305186773671,30.0,0.09051029375542675
Management Training And Development,0.0015604496268668,0.0036425258169307004,0.0020820761900639004,133.42796551814783,High,63729.04743157105,11-9000,41-1000,41-4000,11-3000,13-1000,Unclassified Industry,Food Services and Drinking Places,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,598.2833333333333,0.003469484612976807,29.0,0.06623169085838751
Mandarin Chinese,0.0006991640012524,0.0007063264571461157,7.1624558937156925e-06,1.0244314468258824,Medium,56470.16933991364,13-1000,99-9000,11-9000,15-1200,13-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,264.5833333333333,0.00011557200233168703,19.0,1.1700689205232913
Manufacturing Engineering,0.0020457849548685,0.0022637009478698295,0.00021791599300132955,10.651950122261843,High,88082.55299223389,17-2000,15-1200,11-9000,17-3000,11-3000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Computer and Electronic Product Manufacturing,Miscellaneous Manufacturing,523.5333333333333,0.0009537466890053001,19.0,0.21783086534087173
Manufacturing Operations,0.0023158758522497,0.002162620348472926,-0.00015325550377677391,-6.617604463896357,Medium,73680.58877026492,11-3000,17-2000,51-9000,51-1000,15-1200,Chemical Manufacturing,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Miscellaneous Manufacturing,747.8833333333333,0.0005334785940270797,32.0,0.16670928202567503
Manufacturing Processes,0.0053342941969062,0.005406828516786637,7.253431988043634e-05,1.3597735183504691,High,67073.90680713128,17-2000,51-9000,11-3000,11-9000,17-3000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Chemical Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",1454.55,0.0014464753576080367,19.0,0.19472829155228646
Map Reading,0.0015983153670332,0.002156005142341777,0.0005576897753085772,34.892348957625515,High,39208.585106382976,53-3000,29-2000,43-5000,11-9000,53-7000,Food Services and Drinking Places,Unclassified Industry,Ambulatory Health Care Services,"Merchant Wholesalers, Durable Goods",Administrative and Support Services,325.45,0.001930052868044661,16.0,0.360738109585722
MapReduce,0.0003623797808666,0.0006275317800165541,0.0002651519991499541,73.16964498291432,High,141036.70059288538,15-1200,15-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,208.9333333333333,0.0005910084978402138,20.0,0.21606563046353053
Market Analysis,0.0015631444659995,0.001394312613835358,-0.00016883185216414213,-10.800783666286936,Medium,97138.40089753178,11-2000,13-1000,41-4000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Real Estate,Insurance Carriers and Related Activities,539.0833333333334,0.0002715289878225734,33.0,0.09856078753922855
Market Data,0.0014329078055821,0.0009893157984179606,-0.0004435920071641393,-30.957470217976507,High,107275.2608131488,15-1200,13-1000,11-2000,13-2000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Real Estate,255.38333333333333,0.000577812775645389,17.0,0.7700878111248638
Market Development,0.0008488650996651,0.0008491006091638703,2.3550949877022744e-07,0.027744043059744383,High,99571.92052980133,11-2000,41-4000,11-9000,13-1000,15-1200,"Professional, Scientific, and Technical Services",Unclassified Industry,Miscellaneous Manufacturing,Insurance Carriers and Related Activities,Computer and Electronic Product Manufacturing,289.9833333333333,0.00027511259646209856,19.0,0.09914176747563823
Market Dynamics,0.0013297889852974,0.0012349668679966614,-9.482211730073862e-05,-7.130613830398977,Medium,75435.4247020585,11-2000,41-4000,11-3000,11-9000,13-1000,Unclassified Industry,Chemical Manufacturing,"Professional, Scientific, and Technical Services",Administrative and Support Services,Miscellaneous Manufacturing,364.8333333333333,0.00015584238169693288,19.0,0.6260635500364099
Market Intelligence,0.0014637450204186,0.0016040745491728774,0.00014032952875427736,9.587020061331863,High,99563.8352173913,11-2000,13-1000,41-4000,11-9000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,"Merchant Wholesalers, Durable Goods",527.5,0.000715798441451986,33.0,0.09678178037752656
Market Liquidity,0.0012133298078052,0.002220187433186754,0.001006857625381554,82.98301244266511,High,118758.05357142857,13-2000,11-3000,99-9000,15-1200,13-1000,Credit Intermediation and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services","Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Real Estate,278.0833333333333,0.001331234879607025,28.0,0.7525863973880574
Market Opportunities,0.0012947471881851,0.00125399192694228,-4.0755261242820086e-05,-3.147738926542748,Low,116847.15814266488,11-2000,41-4000,11-9000,11-3000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,450.6,0.00011453348309804447,29.0,0.15024616139103877
Market Positioning,0.0006884432801502,0.0007310890252179526,4.264574506775262e-05,6.194518313614515,Medium,83581.31186685963,11-2000,41-4000,13-1000,11-9000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Insurance Carriers and Related Activities,Administrative and Support Services,224.65,8.38401840962512e-05,29.0,0.9695646994525963
Market Requirements Documents,0.0005574923439134,0.0005795752909398201,2.2082947026420157e-05,3.9611211288401997,Medium,97225.19524617997,11-2000,15-1200,13-1000,11-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Computer and Electronic Product Manufacturing,"Merchant Wholesalers, Durable Goods",226.01666666666668,0.00010607523794611948,29.0,0.2978200657833694
Market Research,0.0053388309989364,0.004430545265087289,-0.0009082857338491108,-17.012820485047367,High,79059.38027929155,11-2000,13-1000,99-9000,11-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Miscellaneous Manufacturing,Chemical Manufacturing,1924.8,0.001585211351718884,29.0,0.07508103279417395
Market Segmentation,0.0009133071084977,0.0009261187357035008,1.2811627205800802e-05,1.4027731840251043,Medium,105739.91959798997,11-2000,15-2000,13-1000,41-4000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Computer and Electronic Product Manufacturing,Insurance Carriers and Related Activities,336.0,0.00014092168421436191,29.0,0.4272036391222828
Market Share,0.0041529102798913,0.0035830760895360593,-0.0005698341903552411,-13.72132196340529,High,87679.44530493708,11-2000,41-4000,11-9000,41-1000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Administrative and Support Services,Credit Intermediation and Related Activities,1468.0,0.001023093346646714,33.0,0.046571556177264446
Market Trend,0.0051724782404488,0.0058262926237463205,0.0006538143832975204,12.64025391512891,Medium,101337.65775465764,11-2000,13-1000,41-4000,15-1200,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods",Insurance Carriers and Related Activities,1615.0833333333333,0.0012053686682593967,25.0,0.10072726428783693
Marketing,0.075384383135947,0.07254733549765245,-0.0028370476382945514,-3.763442135194321,Medium,69404.5013375339,11-2000,13-1000,41-4000,11-9000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,26803.266666666663,0.01685933157916895,32.0,0.07624528520737611
Marketing Analytics,0.0011332835062689,0.001325235959568447,0.000191952453299547,16.937725841569026,Medium,100375.8781120332,11-2000,13-1000,15-2000,15-1200,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Chemical Manufacturing,Administrative and Support Services,417.53333333333336,0.00016885996413206075,19.0,0.5515708482811392
Marketing Automation,0.00156491610371,0.0012935597983334034,-0.00027135630537659656,-17.339990606095938,High,98548.85864618883,11-2000,13-1000,15-1200,41-4000,27-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),Insurance Carriers and Related Activities,645.45,0.000429055704411512,16.0,0.18488701318558146
Marketing Budgets,0.0007909730581411,0.000689671379587934,-0.00010130167855316606,-12.807222383938022,Medium,88888.6011826544,11-2000,13-1000,11-9000,21-1000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Chemical Manufacturing,236.05,8.553780080972976e-05,19.0,0.14918221708046533
Marketing Channel,0.0009642643091084,0.0009559623839823518,-8.301925126048197e-06,-0.8609594949878951,Low,86981.15538461538,11-2000,13-1000,11-9000,99-9000,27-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Durable Goods",Publishing Industries (except Internet),343.65,7.131808333412999e-05,19.0,0.8032944249628581
Marketing Collateral,0.0012118360215734,0.001008651389090949,-0.00020318463248245088,-16.766677080504998,High,66940.69616788322,11-2000,13-1000,27-1000,41-3000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,Administrative and Support Services,Real Estate,496.9166666666667,0.0003134276573095406,19.0,0.12796706692656315
Marketing Communications,0.0035290522358373,0.0034928703899017115,-3.618184593558865e-05,-1.025256740837223,High,70071.81590106006,11-2000,13-1000,27-3000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,1366.0666666666666,0.0010683573899113394,30.0,0.09781754083854494
Marketing Management,0.00222420642694,0.0017468776341740633,-0.00047732879276593683,-21.46063364373208,High,67497.23604432364,11-2000,13-1000,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Chemical Manufacturing,Miscellaneous Manufacturing,1079.5333333333333,0.0006056986813386347,19.0,0.10383588390303516
Marketing Materials,0.0040226773626012,0.004102917200000805,8.023983739960557e-05,1.9946873727829808,Medium,59644.81920333737,13-1000,11-2000,41-4000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Real Estate,1424.8833333333334,0.0006106659814697997,33.0,0.03138183785995003
Marketing Operations,0.0011545035199789,0.0010719620512340557,-8.254146874484437e-05,-7.149520752119744,High,90506.54620034544,11-2000,13-1000,15-1200,11-9000,41-4000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Miscellaneous Manufacturing,Chemical Manufacturing,503.9333333333333,0.0003983047471199752,19.0,0.16822169402944775
Marketing Planning,0.0024934425425557,0.002262327898487063,-0.00023111464406863668,-9.268897924222928,Medium,74197.17684478371,11-2000,11-9000,13-1000,41-4000,41-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Real Estate,Accommodation,748.1833333333333,0.000332096996958055,25.0,0.1267834751060657
