,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Pharmacist Assistance,0.0124782431715743,0.011976031564367693,-0.0005022116072066068,-4.02469803081459,Medium,36016.653394255874,29-2000,99-9000,11-3000,43-4000,41-1000,Health and Personal Care Stores,Food and Beverage Stores,Hospitals,Unclassified Industry,Ambulatory Health Care Services,291.8888888888889,0.0021484839369488996,28.0,0.03753956377105995
Pharmacy Experience,0.0085186129475187,0.01140467935667803,0.0028860664091593293,33.879534461064836,High,56069.89498703543,29-2000,29-1000,41-1000,13-1000,11-9000,Health and Personal Care Stores,Administrative and Support Services,Unclassified Industry,Hospitals,Insurance Carriers and Related Activities,242.68055555555557,0.00393697924133295,30.0,0.0704402131688572
Phlebotomy,0.0508754068820541,0.08520222547868517,0.034326818596631066,67.4723224842445,High,48886.58946891974,31-9000,29-2000,29-1000,31-1100,11-9000,Ambulatory Health Care Services,Hospitals,Unclassified Industry,Administrative and Support Services,Educational Services,1153.6527777777778,0.11088538304119447,30.0,0.11982949093052407
Phlebotomy Certification,0.0102785009485446,0.010810152532816817,0.0005316515842722167,5.172462277658268,High,40473.86390977444,31-9000,29-2000,31-1100,99-9000,11-9000,Ambulatory Health Care Services,Hospitals,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",220.59722222222223,0.003727686766684921,30.0,0.04646512420618247
Physical Therapy,0.0115524539460245,0.016016083064674433,0.004463629118649932,38.637930430235414,High,57631.45377055757,29-1000,31-2000,11-9000,31-1100,29-2000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Nursing and Residential Care Facilities,215.19444444444449,0.020537708693177503,22.0,0.15819435290181275
Planning,0.1075525538201501,0.27162616408983614,0.16407361026968603,152.55203567183605,High,76803.817002056,15-1200,11-9000,13-1000,29-1000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,2132.097222222222,0.22898796861041354,30.0,0.07970721866730372
Point-Of-Care Testing,0.0099883442899313,0.006841907627940784,-0.003146436661990515,-31.501083369365485,High,54998.39295039165,31-9000,31-1100,29-2000,29-1000,11-9000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,Health and Personal Care Stores,200.95833333333331,0.0023162766643518504,30.0,0.11115587087649999
Positivity,0.0272474727124432,0.03539868593730105,0.008151213224857849,29.915483578539032,High,48651.75663346447,43-4000,35-3000,99-9000,41-2000,11-9000,Unclassified Industry,Administrative and Support Services,Food Services and Drinking Places,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,494.31944444444446,0.012301490616341865,30.0,0.385439034846359
Post-Anesthesia Care Unit,0.0203191428751552,0.01779189045394474,-0.0025272524212104595,-12.437790495093195,High,114508.06652360516,29-1000,11-9000,29-2000,29-9000,31-1100,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Chemical Manufacturing,654.9722222222222,0.009864777215080814,19.0,0.042097183354397376
Postpartum Care,0.0032760562184428,0.005896758495438034,0.0026207022769952335,79.99564422129866,High,94430.2470334412,29-1000,21-1000,11-9000,25-2000,29-2000,Administrative and Support Services,Unclassified Industry,Educational Services,Clothing and Clothing Accessories Stores,Hospitals,338.40277777777777,0.0066736225535071825,18.0,0.03442384709312614
Primary Care,0.0147381597076282,0.013136353288705327,-0.0016018064189228728,-10.868428967381915,High,85934.8317436093,29-1000,31-9000,11-9000,29-2000,21-1000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Administrative and Support Services,Educational Services,341.15277777777777,0.003772883738731283,29.0,0.24272639559567774
Prioritization,0.0253713666004603,0.03167775415208054,0.006306387551620239,24.85631795453157,High,62539.27823621244,15-1200,13-1000,11-9000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Credit Intermediation and Related Activities,456.65277777777777,0.03189322446968431,33.0,0.08235702686797068
Proactivity,0.0179947549873758,0.049135584529715615,0.031140829542339814,173.05503500429222,High,54280.47141580113,11-9000,13-1000,15-1200,99-9000,41-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Administrative and Support Services,Educational Services,271.6111111111111,0.0370023997525793,20.0,0.10978783567490645
Problem Solving,0.0858734596687924,0.09421335371954505,0.008339894050752653,9.71184121720379,High,67790.77347976794,15-1200,13-1000,11-9000,99-9000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1665.3472222222222,0.04948275697520879,30.0,0.15089300980128892
Process Improvement,0.0196489349109145,0.02981124589746637,0.010162310986551869,51.719398698333286,High,85797.31655764226,15-1200,13-1000,11-3000,11-9000,13-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Insurance Carriers and Related Activities,324.52777777777777,0.026290796223152987,28.0,0.05778934870999054
Professionalism,0.0327900451147986,0.0187549059322429,-0.014035139182555698,-42.803049320055514,Medium,47962.70063508776,43-4000,11-9000,41-2000,13-1000,99-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Educational Services,Ambulatory Health Care Services,835.9861111111111,0.003319195247722111,10.0,0.1474172533327993
Progressive Care Unit,0.013616910508923,0.013976160913861651,0.0003592504049386505,2.638266622250605,High,116528.89845844504,29-1000,31-1100,29-2000,11-9000,41-3000,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",227.0,0.004534208777195945,33.0,0.07136372968170115
Psychiatry,0.0125526434158817,0.012068302449328291,-0.00048434096655340826,-3.8584778560714663,Medium,89763.49186155286,29-1000,21-1000,11-9000,29-2000,99-9000,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Administrative and Support Services,Nursing and Residential Care Facilities,331.06944444444446,0.002260823068953421,30.0,0.046779399928638866
Psychology,0.0289628851508741,0.029557058805100653,0.0005941736542265548,2.051500225655601,Medium,68342.32191021075,21-1000,29-1000,11-9000,19-3000,29-2000,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Hospitals,Social Assistance,563.1527777777778,0.006920467009610954,30.0,0.12096255828348623
Pulmonology,0.0161885840546833,0.02797283365199259,0.011784249597309292,72.79357822465117,High,72483.0744517122,29-1000,29-2000,31-1100,11-9000,49-9000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,Chemical Manufacturing,337.56944444444446,0.03683816514594188,30.0,0.18728653991991703
Quality Assurance,0.0174802219999457,0.01617221506694952,-0.0013080069329961808,-7.482782158031196,High,70116.73367415479,15-1200,11-9000,29-1000,13-1000,11-3000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Hospitals,408.2083333333333,0.004271641434349243,33.0,0.04628727595224651
Quality Control,0.0147986508037058,0.015860613816066207,0.001061963012360407,7.176079944358683,Medium,59674.72346924766,11-9000,29-2000,51-9000,15-1200,13-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Hospitals,293.8888888888889,0.0038879789046210203,30.0,0.1445117117276371
Quality Improvement,0.0406785045767346,0.04507798033205219,0.004399475755317586,10.815234731696096,Medium,79353.714699633,29-1000,29-2000,11-9000,99-9000,11-3000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Health and Personal Care Stores,Nursing and Residential Care Facilities,820.1805555555555,0.010363736038041752,34.0,0.06466104933002947
Radiography,0.0153465634790175,0.016479390262816883,0.001132826783799383,7.381631629440911,High,71333.61449341208,29-2000,31-9000,29-1000,99-9000,11-9000,Ambulatory Health Care Services,Hospitals,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,258.375,0.0067502329432123365,30.0,0.06720124650049976
Radiology,0.0386445902901542,0.05438728698398914,0.01574269669383494,40.7371292479347,High,89620.22544642857,29-2000,29-1000,31-9000,11-9000,43-6000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",650.7638888888889,0.023641020704851985,30.0,0.05367688686708971
Rapport Building,0.0163057030810391,0.019560907553432524,0.003255204472393424,19.96359467736599,High,61021.80164117346,41-4000,29-1000,41-2000,41-3000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Insurance Carriers and Related Activities,298.7083333333333,0.009398306864051614,33.0,0.05438852879124008
Record Keeping,0.0134757199857485,0.013304084951304628,-0.00017163503444387294,-1.2736613303436757,Medium,47359.02466589317,11-9000,43-4000,29-2000,41-1000,13-1000,Unclassified Industry,Administrative and Support Services,Educational Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,328.93055555555554,0.002119969579114005,34.0,0.09379318347413966
Registered Medical Assistant (RMA),0.0108602658887345,0.009039673623020859,-0.0018205922657136414,-16.763790908675325,High,40982.17509025271,31-9000,29-2000,29-1000,11-9000,25-1000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Nursing and Residential Care Facilities,Educational Services,247.11111111111111,0.0024568151872527313,34.0,0.14878390412316295
Registered Nurse (RN),0.5217393157975843,0.5182172639331487,-0.003522051864435549,-0.6750597008491452,Low,102518.81486156286,29-1000,29-2000,31-1100,11-9000,31-9000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Nursing and Residential Care Facilities,11306.736111111111,0.0034697048749107798,10.0,0.1291217881005647
Registered Respiratory Therapist (RRT),0.0090752052943869,0.006900572858436706,-0.0021746324359501936,-23.962349780618457,High,77148.99623706492,29-1000,29-2000,11-9000,43-3000,41-3000,Hospitals,Administrative and Support Services,Unclassified Industry,Ambulatory Health Care Services,Credit Intermediation and Related Activities,219.90277777777777,0.0021806923890217616,34.0,0.09413509528989895
Registration,0.0183220339980563,0.019995651252840134,0.0016736172547838352,9.134451202095693,High,59353.50261096605,29-2000,29-1000,31-9000,43-6000,43-4000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Educational Services,Administrative and Support Services,407.0416666666667,0.007210603937930535,33.0,0.049297403518934226
Regulatory Compliance,0.0130519315481263,0.009795633737611723,-0.0032562978105145773,-24.948780941025102,High,86311.11268728084,11-9000,13-1000,15-1200,41-1000,11-3000,Unclassified Industry,Health and Personal Care Stores,Credit Intermediation and Related Activities,"Professional, Scientific, and Technical Services",Administrative and Support Services,287.2083333333333,0.003982407551866963,28.0,0.09654120792908445
Rehabilitation,0.0384828638581612,0.06557116968302873,0.02708830582486753,70.39056636925116,High,66913.9453170448,29-1000,31-2000,11-9000,29-2000,31-1100,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Nursing and Residential Care Facilities,Administrative and Support Services,636.5416666666666,0.06057874947780385,25.0,0.09430564171961177
Research,0.0389561235093887,0.07986343914265778,0.04090731563326908,105.00869169749431,High,75103.75012955086,15-1200,13-1000,11-9000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,651.7777777777778,0.09964802630090833,26.0,0.07437985022349228
Respiratory Care,0.0089274481038709,0.006340971959021361,-0.0025864761448495394,-28.972177880575472,High,71317.89274924471,29-1000,29-2000,11-9000,31-1100,99-9000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,245.91666666666663,0.0019739284662128463,21.0,0.12176922230873319
Respiratory Therapy,0.0159191282756677,0.01512769178509705,-0.0007914364905706513,-4.971606967828493,Medium,81593.3155761436,29-1000,29-2000,11-9000,21-1000,31-1100,Hospitals,Administrative and Support Services,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,381.2083333333333,0.0034530719588843376,33.0,0.05457471344492816
Sales,0.015669676417414,0.01914423633894627,0.0034745599215322692,22.173782208233263,High,60481.7031390428,41-4000,41-2000,11-2000,41-1000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,General Merchandise Stores,Credit Intermediation and Related Activities,426.3333333333333,0.011086825557022109,34.0,0.06672286567216212
Scheduling,0.065374518792749,0.0610065381305817,-0.004367980662167301,-6.681472755485543,High,53986.92778116934,11-9000,43-6000,13-1000,41-1000,29-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Educational Services,1304.2222222222222,0.018985578939854832,30.0,0.0867684469077586
Self-Motivation,0.0115396322721371,0.015264503885598081,0.003724871613460981,32.2789455124565,High,61371.12937462515,15-1200,41-4000,13-1000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,299.18055555555554,0.006240097955600264,26.0,0.21678025997360828
Setting Appointments,0.0124430897890681,0.010425256461423053,-0.0020178333276450466,-16.216497364005345,Medium,48253.9101245452,29-2000,43-6000,31-9000,43-4000,31-2000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,"Professional, Scientific, and Technical Services",Administrative and Support Services,304.77777777777777,0.0015411110103852996,30.0,0.12360783929846157
Skin Care,0.0109319515517935,0.018138141403821844,0.007206189852028344,65.91860399203921,High,46181.054488610986,31-1100,41-2000,39-5000,29-1000,29-2000,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Nursing and Residential Care Facilities,Personal and Laundry Services,254.61111111111111,0.013644643456916322,34.0,0.10847266476451704
Social Work,0.0121993234749426,0.01008222602237883,-0.0021170974525637713,-17.35422014927539,High,56095.5904470434,21-1000,11-9000,29-1000,99-9000,29-2000,Unclassified Industry,Social Assistance,Ambulatory Health Care Services,Educational Services,Hospitals,275.8333333333333,0.004198789410544363,33.0,0.11463260492827812
Spanish Language,0.01033417938668,0.01612832407014583,0.00579414468346583,56.06777729186759,High,45226.25165205236,43-4000,13-1000,29-1000,11-9000,25-2000,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,Educational Services,"Professional, Scientific, and Technical Services",334.9166666666667,0.014664991805322032,26.0,0.0574670468182036
Specimen Collection,0.0143529542450304,0.012272268009732598,-0.002080686235297802,-14.496571226918137,Low,47975.31677265501,31-9000,31-1100,29-2000,11-9000,99-9000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Educational Services,314.84722222222223,0.0005105139062616718,10.0,0.06545044998892252
Sterilization,0.0216201808739271,0.0180217960163478,-0.003598384857579299,-16.643639008213746,High,50435.005431258105,31-9000,29-2000,29-1000,11-9000,99-9000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Administrative and Support Services,Miscellaneous Manufacturing,514.1111111111111,0.007289941588850333,26.0,0.11488739767795318
Stocks (Inventory),0.0134418416434116,0.016857864073143103,0.0034160224297315033,25.413351238264564,High,38239.8677148847,35-3000,31-9000,41-2000,53-7000,29-2000,Unclassified Industry,Hospitals,Food and Beverage Stores,Food Services and Drinking Places,Administrative and Support Services,269.2638888888889,0.009422764085607951,28.0,0.33316267210677936
Supervision,0.0152993341094205,0.038152419934462924,0.022853085825042425,149.37307507371014,High,69383.77660476383,11-9000,41-1000,11-3000,11-1000,29-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",General Merchandise Stores,Educational Services,280.4861111111111,0.016014316900491238,25.0,0.19312184114517736
Surgery,0.0376202191147638,0.03429791222878331,-0.0033223068859804875,-8.831173672448577,High,89550.90264026403,29-1000,29-2000,31-9000,11-9000,43-6000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",1016.6805555555557,0.013700031331814582,29.0,0.04972811489604189
Surgical Procedures,0.0172228716904557,0.021743236317564606,0.004520364627108905,26.24628870465272,High,89971.75830748782,29-2000,29-1000,31-9000,43-6000,11-9000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,"Professional, Scientific, and Technical Services",340.02777777777777,0.03648561371651151,30.0,0.20070134416586372
Tactfulness,0.0168347907571948,0.01673298422412171,-0.00010180653307308857,-0.6047389275068882,Medium,52681.21922902237,11-9000,43-4000,29-1000,43-6000,13-1000,Unclassified Industry,Educational Services,Nursing and Residential Care Facilities,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",417.0138888888889,0.00293778266538149,33.0,0.1326148288808877
Teaching,0.0624535912959894,0.06366199046414384,0.0012083991681544337,1.934875389995441,Medium,54698.71978330919,25-2000,29-1000,25-1000,11-9000,25-3000,Educational Services,Unclassified Industry,Hospitals,Social Assistance,Ambulatory Health Care Services,1404.0277777777778,0.01105150821230881,30.0,0.08704776347559233
Teamwork,0.0356790130274798,0.03145064311206352,-0.00422836991541628,-11.851140366914327,High,53601.589905230496,15-1200,11-9000,13-1000,99-9000,35-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Food and Beverage Stores,846.5555555555555,0.008169391041144627,33.0,0.06072841666498975
Telephone Skills,0.0134036100140156,0.02033540926216899,0.006931799248153391,51.71591266013481,High,40729.92112237224,43-4000,43-6000,99-9000,29-2000,43-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Hospitals,209.33333333333331,0.012431757377038609,33.0,0.15293602097172224
Therapeutic Relationship,0.0161974212300812,0.03738117352814361,0.021183752298062408,130.78472182177242,High,60322.58125,29-1000,29-2000,99-9000,11-9000,21-1000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Educational Services,213.80555555555557,0.03333477768848194,20.0,0.07408365861626624
Time Management,0.037810948097678,0.03838269862301316,0.0005717505253351601,1.5121295659081126,High,56706.89005925603,13-1000,15-1200,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Ambulatory Health Care Services,884.7222222222222,0.030409278229269955,30.0,0.06458174412899094
Toileting,0.0233708226956975,0.026856578000772742,0.003485755305075243,14.914987591416542,High,36927.03209850558,31-1100,25-9000,25-2000,29-2000,99-9000,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,Educational Services,760.5277777777778,0.00916104247247385,24.0,0.13057984005877893
Training And Development,0.0091919204755773,0.008797353426178689,-0.0003945670493986121,-4.292542025868987,Medium,69046.79032330189,11-9000,11-3000,41-1000,13-1000,11-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Educational Services,221.86111111111111,0.001803214542956093,33.0,0.12494286859128716
Transcribing,0.0294007473394359,0.056438755355950436,0.027038008016514535,91.9636759717595,High,75856.58301412498,29-2000,29-1000,43-6000,31-9000,43-9000,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,461.31944444444446,0.03927086605985917,30.0,0.3508625080273835
Trauma Care,0.0178206495380486,0.01783432302746135,1.367348941274868e-05,0.07672834474161347,High,75502.72984120437,29-1000,21-1000,11-9000,29-2000,99-9000,Unclassified Industry,Hospitals,Administrative and Support Services,Educational Services,Ambulatory Health Care Services,336.8611111111111,0.008206346783464456,10.0,0.086558243780848
Travel Nursing,0.0037602495887101,0.010233036901238158,0.006472787312528058,172.13717227606838,High,131044.91438979964,29-1000,11-9000,29-2000,29-9000,21-1000,Administrative and Support Services,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,325.625,0.007925644060480136,23.0,0.04551770772367667
Treatment Planning,0.0386504653631374,0.05154693890445007,0.012896473541312674,33.366929531494314,High,74716.91745981721,29-1000,21-1000,29-2000,11-9000,31-2000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Social Assistance,Nursing and Residential Care Facilities,827.8472222222222,0.045889449660569195,27.0,0.12823795994374812
Triage,0.0223567290287605,0.028960595445538768,0.006603866416778268,29.538607406668554,High,83944.19934372437,15-1200,29-1000,29-2000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Hospitals,420.65277777777777,0.010995169594743384,30.0,0.09861158753601268
Troubleshooting (Problem Solving),0.0120300846985939,0.013604565211586242,0.0015744805129923427,13.087858917372136,High,65568.73791217501,15-1200,49-9000,17-3000,99-9000,17-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Computer and Electronic Product Manufacturing,257.6666666666667,0.004445501816621034,30.0,0.16284575933753426
Typing,0.0094140930619279,0.0196800944377097,0.0102660013757818,109.04928715118776,High,41775.15925677376,43-4000,43-6000,29-2000,43-9000,99-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Hospitals,Ambulatory Health Care Services,259.15277777777777,0.024195497055564015,30.0,0.08153730017219199
Valid Driver's License,0.0733543465168004,0.08804089876136653,0.014686552244566137,20.021379702704415,High,46969.10002349624,53-3000,11-9000,41-4000,49-9000,31-1100,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Motor Vehicle and Parts Dealers,2157.1666666666665,0.022148096021191617,33.0,0.1456380877181659
Venipuncture,0.0156232641921299,0.014702461722420028,-0.0009208024697098718,-5.893790557377369,High,48790.3164516129,31-9000,29-2000,29-1000,99-9000,31-1100,Ambulatory Health Care Services,Hospitals,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,344.2361111111111,0.004677575108868143,30.0,0.0795953820226308
Verbal Communication Skills,0.031485889115424,0.03930244225386846,0.007816553138444461,24.82557538645261,High,64685.48723970641,15-1200,13-1000,11-9000,99-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,710.2916666666666,0.03460118128598558,10.0,0.15479188372992564
Vital Signs,0.0959009023496291,0.16129258837142532,0.06539168602179622,68.18672652671775,High,57712.52467542328,31-1100,31-9000,29-1000,29-2000,11-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Nursing and Residential Care Facilities,2027.9027777777776,0.1380852257475842,33.0,0.24961189996706495
Warehousing,0.0096234460465804,0.010535965516330719,0.000912519469750319,9.482252670544915,High,37319.21522078593,53-7000,43-5000,99-9000,11-3000,51-9000,Administrative and Support Services,Nonstore Retailers,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods","Professional, Scientific, and Technical Services",220.68055555555557,0.004847349891419567,33.0,0.03721917692214335
Workflow Management,0.0263851435403412,0.02484295405837543,-0.0015421894819657687,-5.844916021047449,Medium,80502.37859696157,15-1200,13-1000,11-9000,99-9000,29-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Health and Personal Care Stores,Hospitals,513.8888888888889,0.0047898171881133825,30.0,0.0941078909180376
Wound Care,0.014089394501641,0.014721407938807687,0.0006320134371666872,4.485738809379469,Medium,91645.8827077748,29-1000,29-2000,11-9000,31-9000,31-1100,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Nursing and Residential Care Facilities,Administrative and Support Services,285.5416666666667,0.0036751508831323765,30.0,0.03973263199401883
Writing,0.0576580472986133,0.05668772596944241,-0.0009703213291708881,-1.682889682589415,High,64885.46853571254,15-1200,13-1000,11-9000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,1199.861111111111,0.016045995167766176,33.0,0.12748289510673505
