,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Interpersonal Communications,0.1101241586512295,0.1483054647744957,0.03818130612326619,34.67114445267991,Medium,62524.03998373543,15-1200,11-9000,13-1000,29-1000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,3288.402777777778,0.032044369043527685,30.0,0.11515682058639487
Inventory Control,0.0115262944654945,0.013678079834941057,0.0021517853694465565,18.668492080331742,Medium,43722.26615244493,53-7000,41-1000,41-2000,43-5000,99-9000,Health and Personal Care Stores,Unclassified Industry,Administrative and Support Services,Food and Beverage Stores,General Merchandise Stores,284.6388888888889,0.0024603390073245925,30.0,0.03495757513508949
Inventory Management,0.0240213365643977,0.035279333853900606,0.011257997289502907,46.866656479841815,High,47277.21926029309,41-1000,29-2000,11-9000,41-2000,99-9000,Unclassified Industry,Health and Personal Care Stores,Administrative and Support Services,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",564.75,0.020944204142164857,24.0,0.13643231109949505
Investigation,0.0113580101750144,0.02816285309486569,0.01680484291985129,147.95587132699487,High,71347.47743796885,13-1000,11-3000,11-9000,15-1200,17-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,Chemical Manufacturing,258.4861111111111,0.033788942155068474,12.0,0.3717889554021785
Investments,0.015928158455951,0.02302396638610987,0.007095807930158869,44.54882810076371,High,104559.12090007628,13-2000,11-3000,99-9000,41-3000,11-9000,Credit Intermediation and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services","Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Insurance Carriers and Related Activities,395.6388888888889,0.007145363809253568,22.0,0.05107598320570971
Invoicing,0.0834658264690109,0.07485681308062363,-0.00860901338838728,-10.314416992664206,Medium,52420.01635293465,43-3000,13-1000,11-9000,43-4000,13-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,"Merchant Wholesalers, Durable Goods",2784.722222222222,0.015357439238705363,30.0,0.08796049019837542
Issuing Refunds,0.0179813610478958,0.03787708948103332,0.01989572843313752,110.64639867995834,High,35751.477338129494,43-4000,41-2000,99-9000,35-3000,41-1000,Health and Personal Care Stores,Administrative and Support Services,Unclassified Industry,Furniture and Home Furnishings Stores,"Merchant Wholesalers, Durable Goods",337.15277777777777,0.03692249554110678,31.0,0.11022763678485004
Key Performance Indicators (KPIs),0.0457057577256345,0.048238622086895354,0.0025328643612608573,5.541674588276822,Medium,86870.51673417722,13-1000,11-2000,11-3000,11-9000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods",Clothing and Clothing Accessories Stores,1169.611111111111,0.009416692492993659,26.0,0.06003963205794596
Lawsuits,0.0081772486059243,0.007356401464196903,-0.0008208471417273967,-10.038182538961879,Medium,83256.86746353931,23-1000,23-2000,13-1000,43-6000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Insurance Carriers and Related Activities,Administrative and Support Services,"Executive, Legislative, and Other General Government Support",295.84722222222223,0.0014450814711692735,26.0,0.14189382554749908
Lead Generation,0.0204247938614098,0.01777038744032221,-0.00265440642108759,-12.996001032366708,Medium,74178.32691517765,41-4000,11-2000,13-1000,41-3000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Publishing Industries (except Internet),Specialty Trade Contractors,764.7361111111111,0.003911046289433149,22.0,0.08770737892924954
Leadership,0.2314123768084763,0.27330338829452905,0.04189101148605276,18.102321087485738,Medium,80406.06884916697,11-9000,15-1200,11-3000,13-1000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,6091.805555555556,0.06375485733142768,34.0,0.056427937968551785
Ledgers (Accounting),0.0082745833752637,0.011581927790304607,0.0033073444150409064,39.969920720455676,High,53809.24053295933,43-3000,13-2000,41-1000,11-9000,11-3000,Health and Personal Care Stores,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,294.90277777777777,0.013590713229582774,30.0,0.15240598083316403
Lifting Ability,0.0394236291942917,0.03964858925327435,0.00022496005898264837,0.5706223997643047,Medium,39439.769756469184,53-7000,41-2000,29-1000,51-9000,53-3000,Unclassified Industry,Administrative and Support Services,Hospitals,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,1208.611111111111,0.0042038372789156165,25.0,0.04118106730848052
Listening Skills,0.0131574865882852,0.011901101789712858,-0.0012563847985723412,-9.548820666790316,High,52507.41573356302,41-4000,43-4000,41-2000,11-9000,15-1200,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Motor Vehicle and Parts Dealers,Ambulatory Health Care Services,485.2638888888889,0.004275332420968922,19.0,0.04141932657158628
Loading And Unloading,0.0114400780341483,0.03284168137808785,0.02140160334393955,187.07567623277032,High,39670.22837896264,53-7000,53-3000,41-2000,43-5000,51-9000,Administrative and Support Services,Unclassified Industry,Food and Beverage Stores,Truck Transportation,General Merchandise Stores,239.11111111111111,0.03141053880988323,27.0,0.13731011082112765
Loans,0.0160228044046904,0.014873478024258962,-0.001149326380431439,-7.173066283546427,High,77606.5401385969,13-2000,41-3000,43-4000,99-9000,43-3000,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,642.1805555555555,0.006311986442002211,34.0,0.04853891376303667
Loss Prevention,0.006999101686889,0.008021414096918793,0.0010223124100297932,14.606337438200534,High,37496.90768953935,41-2000,41-1000,33-9000,99-9000,11-9000,General Merchandise Stores,Clothing and Clothing Accessories Stores,Health and Personal Care Stores,Unclassified Industry,Miscellaneous Store Retailers,216.90277777777777,0.0020160022689023416,30.0,0.14438112332564176
Loyalty Programs,0.0071896012006059,0.005884121595329914,-0.0013054796052759865,-18.157886214411555,Medium,53059.70242337848,41-2000,41-1000,41-4000,43-4000,11-2000,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Telecommunications,Unclassified Industry,Credit Intermediation and Related Activities,Clothing and Clothing Accessories Stores,279.0138888888889,0.0014667775920728288,22.0,0.07929431586398944
Management,0.3220445716787543,0.312499843150361,-0.009544728528393276,-2.963791154323299,Medium,66583.6776337706,11-9000,15-1200,13-1000,11-3000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Insurance Carriers and Related Activities,10111.972222222224,0.03399302468443955,28.0,0.1972461670689474
Management Reporting,0.0084411356664905,0.007164885782292671,-0.0012762498841978297,-15.119409693464211,Medium,74789.47835237523,13-2000,11-3000,11-9000,15-1200,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,270.0,0.0014070244663313526,29.0,0.13300815976647903
Market Research,0.0147057160420023,0.014713508178493222,7.792136490922252e-06,0.052987127377316694,Medium,79059.38027929155,11-2000,13-1000,99-9000,11-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Miscellaneous Manufacturing,Chemical Manufacturing,430.5416666666667,0.0032777469731870763,28.0,0.21802316076019507
Market Share,0.0198390995489285,0.018385478232419615,-0.0014536213165088838,-7.327052888281884,Medium,87679.44530493708,11-2000,41-4000,11-9000,41-1000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Administrative and Support Services,Credit Intermediation and Related Activities,595.9305555555555,0.0037690402477519335,26.0,0.19793102451459219
Market Trend,0.0150680825225206,0.0374926416249441,0.022424559102423497,148.82158409278674,High,101337.65775465764,11-2000,13-1000,41-4000,15-1200,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods",Insurance Carriers and Related Activities,402.47222222222223,0.03137137612789358,30.0,0.17051308833304538
Marketing,0.1854312998211844,0.2160237858558147,0.0305924860346303,16.4980162810331,High,69404.5013375339,11-2000,13-1000,41-4000,11-9000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,6407.402777777777,0.11444747798531293,28.0,0.04687120130418558
Marketing Communications,0.010366755213252,0.01043684541244665,7.009019919465044e-05,0.6761054713151995,Medium,70071.81590106006,11-2000,13-1000,27-3000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,331.5138888888889,0.002022397682433625,30.0,0.1040471790993142
Marketing Management,0.0052276754710883,0.0035550435135295677,-0.001672631957558732,-31.995711417230012,High,67497.23604432364,11-2000,13-1000,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Chemical Manufacturing,Miscellaneous Manufacturing,224.66666666666663,0.0010606913030855882,30.0,0.06659749440626313
Marketing Materials,0.0104653013039236,0.00949349764832785,-0.0009718036555957498,-9.285959642952715,High,59644.81920333737,13-1000,11-2000,41-4000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Real Estate,366.2361111111111,0.0028208278890044427,30.0,0.04160710620903618
Marketing Strategies,0.0196336437385984,0.019991177241403174,0.00035753350280477367,1.8210247041504948,High,78341.7791865105,11-2000,13-1000,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,598.7638888888889,0.006539186129182128,30.0,0.15610039353352306
Master Of Business Administration (MBA),0.0234641055155969,0.01970548661752095,-0.003758618898075952,-16.01859016350548,Medium,123641.75281964794,11-2000,11-3000,11-9000,13-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,848.7222222222222,0.00412157772963838,26.0,0.119574320495051
Mathematics,0.0348209968629409,0.03842924714338798,0.0036082502804470826,10.362283120869671,Medium,61955.5982233136,15-1200,99-9000,15-2000,53-7000,41-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Educational Services,Health and Personal Care Stores,1029.9027777777778,0.00790371043019987,34.0,0.06347914643276852
Medicaid,0.0067863328956873,0.006369071933835944,-0.0004172609618513564,-6.148548387841759,Low,64536.57706035042,11-9000,29-1000,29-2000,13-1000,21-1000,Unclassified Industry,Insurance Carriers and Related Activities,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,214.08333333333331,0.0003605637835391679,22.0,0.0984758737916055
Medical Records,0.0099073592557435,0.010376813784112563,0.00046945452836906314,4.738442568305078,Medium,60996.48627605009,29-1000,29-2000,31-9000,43-6000,11-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,"Professional, Scientific, and Technical Services",Administrative and Support Services,277.4583333333333,0.0018228210527993977,22.0,0.18453262664027748
Medicare,0.0087570550184292,0.008076790565956716,-0.0006802644524724847,-7.768187490439078,Medium,69747.26852283318,29-1000,11-9000,41-3000,29-2000,13-1000,Insurance Carriers and Related Activities,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Nursing and Residential Care Facilities,282.5416666666667,0.0009610643776162151,28.0,0.04697453149159934
Memos,0.0162330034540493,0.02091421024456117,0.004681206790511868,28.837588827988252,High,53944.70645514223,43-6000,13-2000,99-9000,43-4000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Real Estate,468.0416666666667,0.006868368561685352,18.0,0.22064691070527281
Mentorship,0.041577397557025,0.041581890933010776,4.4933759857784805e-06,0.010807256465765186,Medium,92566.91950185626,15-1200,11-9000,11-3000,13-1000,29-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Credit Intermediation and Related Activities,1135.638888888889,0.00907168209578791,22.0,0.09923178234195996
Merchandise Exchanges,0.0204784877907177,0.04698632760719262,0.026507839816474917,129.4423694140646,High,32673.663269927536,41-2000,43-4000,99-9000,41-1000,43-1000,Health and Personal Care Stores,Clothing and Clothing Accessories Stores,General Merchandise Stores,Administrative and Support Services,Unclassified Industry,374.77777777777777,0.04186391842436528,20.0,0.09614010958615726
Merchandising,0.0645306068018198,0.06767485156807769,0.003144244766257895,4.872485975397995,Medium,36972.03547054035,41-2000,41-1000,53-7000,27-1000,99-9000,General Merchandise Stores,Clothing and Clothing Accessories Stores,Unclassified Industry,Food and Beverage Stores,Health and Personal Care Stores,1790.4444444444443,0.015092943800666178,26.0,0.06587575372427813
Mergers And Acquisitions,0.0076948684733511,0.0054615200497979965,-0.0022333484235531036,-29.023867416157206,Medium,92911.13892583972,13-2000,11-3000,23-2000,11-9000,23-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Real Estate,Insurance Carriers and Related Activities,327.22222222222223,0.001358972422493887,13.0,0.10248227817769509
Microsoft Access,0.0128671513211533,0.012301894817682577,-0.0005652565034707235,-4.393019786294538,High,71642.53692901741,15-1200,13-1000,99-9000,13-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,443.3611111111111,0.005474107596050548,30.0,0.05916689548775533
Microsoft Excel,0.1769865908302501,0.16306271432528505,-0.013923876504965044,-7.867192898426749,Medium,60766.79926117726,13-1000,13-2000,99-9000,11-9000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,6019.611111111111,0.028164211277403112,21.0,0.10397020527035387
Microsoft Office,0.1545046247452342,0.16090227309458935,0.006397648349355162,4.140748770403717,Low,57868.82887157581,13-1000,11-9000,99-9000,15-1200,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,5037.430555555556,0.01534641797979891,30.0,0.053906733709107195
Microsoft Outlook,0.077196982197585,0.07355031364425928,-0.0036466685533257243,-4.723848587749335,Low,57265.25318068087,13-1000,11-9000,43-6000,43-4000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,2625.972222222222,0.006228984264025429,34.0,0.09730677105116829
Microsoft PowerPoint,0.0921412786800632,0.09850687931565562,0.006365600635592425,6.908522137722149,Medium,72402.91376936316,13-1000,11-9000,99-9000,11-2000,15-1200,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,2820.3888888888887,0.01638040647632734,33.0,0.08751949346885367
Microsoft Word,0.0509309165206964,0.047298101394695265,-0.0036328151260011377,-7.132828886998134,Medium,54055.8065807542,13-1000,11-9000,99-9000,43-6000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Ambulatory Health Care Services,1868.138888888889,0.006768224041438419,34.0,0.049154627818440634
Month-End Closing,0.0306516464544172,0.027669071990145813,-0.002982574464271387,-9.730552219133955,Medium,70830.81052933307,13-2000,11-3000,43-3000,99-9000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Real Estate,Social Assistance,948.625,0.004557356975098012,21.0,0.061852348342591526
Mortgage Loans,0.0074390355800207,0.005020937149346087,-0.0024180984306746128,-32.505536566715605,High,86903.31508264462,13-2000,41-3000,43-4000,11-3000,99-9000,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,335.40277777777777,0.0020199701381247407,14.0,0.06703026244386162
Multilingualism,0.0294971870814136,0.027159912256773007,-0.0023372748246405922,-7.923721059196613,Medium,45744.06802344873,43-4000,29-1000,41-4000,11-9000,21-1000,Unclassified Industry,Administrative and Support Services,Educational Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",1101.9305555555557,0.00596420680289802,26.0,0.05014722998743833
Multitasking,0.1224750196326302,0.12249915726767617,2.4137635045967665e-05,0.019708210799532576,High,49152.27412191286,43-4000,13-1000,15-1200,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Food Services and Drinking Places,4416.916666666667,0.03278181970476307,26.0,0.15923824343662868
Negotiation,0.0688885267109625,0.09017098019930853,0.021282453488346023,30.894046519010924,High,90322.87721649164,13-1000,41-4000,11-2000,11-9000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,2108.9166666666665,0.0991424535337611,23.0,0.19044152567310432
New Business Development,0.0123094387880882,0.011401527470716724,-0.0009079113173714754,-7.3757328258544,High,116042.07517263026,41-4000,11-2000,11-9000,11-3000,13-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,430.6666666666667,0.0029363542351095416,22.0,0.12528735414048867
New Product Development,0.0243639183305426,0.02122453846738024,-0.0031393798631623587,-12.885365237933971,Medium,91670.43852142085,11-2000,15-1200,17-2000,13-1000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Computer and Electronic Product Manufacturing,Miscellaneous Manufacturing,916.4305555555557,0.005019534527769382,30.0,0.048044428222351256
Office Equipment,0.0224235588571503,0.02301785081753127,0.0005942919603809729,2.650301694601294,Medium,48264.73728218408,43-6000,43-4000,11-9000,13-1000,43-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Educational Services,Administrative and Support Services,684.1527777777778,0.002349361115094691,18.0,0.13406595943936872
Office Management,0.0080909482352632,0.006255886642796469,-0.0018350615924667309,-22.680426806698463,High,47070.03600374065,43-1000,43-6000,43-9000,11-9000,11-3000,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,350.09722222222223,0.003067629490288532,24.0,0.13975489348714298
Office Procedures,0.0064439739797485,0.006464288942481243,2.0314962732742928e-05,0.3152551949555792,Medium,41312.91630685089,43-6000,29-2000,43-4000,43-9000,31-9000,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Hospitals,Administrative and Support Services,204.59722222222223,0.0011408963564278802,32.0,0.09402949417094214
Office Supply Management,0.0115778011005304,0.01248521821050192,0.0009074171099715204,7.8375600175922004,Low,41814.10650594452,43-6000,43-4000,43-9000,31-2000,11-9000,Ambulatory Health Care Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,379.27777777777777,0.0010394576437237819,22.0,0.20578625446850196
Operating Systems,0.01170569457273,0.029141186250689306,0.017435491677959304,148.9488006852463,High,77786.58337792642,15-1200,99-9000,11-9000,13-1000,43-4000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Educational Services,Computer and Electronic Product Manufacturing,243.16666666666663,0.027095610706985244,28.0,0.21422603163666704
Operational Excellence,0.010127709962849,0.015650034673853737,0.005522324711004736,54.526884471040525,High,67398.05392773684,41-1000,11-9000,41-2000,11-3000,11-1000,Unclassified Industry,Food Services and Drinking Places,Health and Personal Care Stores,"Professional, Scientific, and Technical Services",Clothing and Clothing Accessories Stores,247.79166666666663,0.004914002734863232,18.0,0.09461502043630432
Operations,0.2307666083783047,0.28079394577387284,0.05002733739556814,21.678759222199243,High,65456.50548486178,11-9000,15-1200,13-1000,11-3000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Educational Services,6220.916666666667,0.08405000333760174,27.0,0.03818011355352519
Operations Management,0.032328994572876,0.025455862540377686,-0.006873132032498317,-21.259962220615634,High,64231.89511576277,11-1000,11-9000,11-3000,13-1000,15-1200,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Truck Transportation,973.0,0.011279895586564755,22.0,0.06827258693838704
Order Delivery,0.0176071376373539,0.03874557148399036,0.02113843384663646,120.05604932508078,High,42262.401926748826,43-4000,53-3000,53-7000,35-3000,99-9000,Health and Personal Care Stores,Unclassified Industry,Food Services and Drinking Places,General Merchandise Stores,Accommodation,318.8611111111111,0.029745999986805313,21.0,0.18131272920406824
Order Entry,0.0139201438078045,0.012828424457792333,-0.0010917193500121665,-7.842730399093152,Medium,41931.59904248953,43-4000,35-3000,41-4000,29-2000,99-9000,Administrative and Support Services,Unclassified Industry,Food Services and Drinking Places,Hospitals,"Professional, Scientific, and Technical Services",474.8611111111111,0.002976804850039142,22.0,0.0353885781508053
Order Fulfillment,0.0214430204503613,0.03384083521448233,0.012397814764121027,57.817483282361614,High,39612.559147987326,43-4000,53-7000,41-2000,99-9000,43-1000,Health and Personal Care Stores,Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Durable Goods",Building Material and Garden Equipment and Supplies Dealers,447.5,0.023917125310597122,27.0,0.12139348452860464
Order Processing,0.0065886598443158,0.006502998322981813,-8.566152133398716e-05,-1.3001357386493322,Low,45300.34034775736,43-4000,53-7000,41-4000,13-1000,15-1200,Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Durable Goods","Professional, Scientific, and Technical Services","Merchant Wholesalers, Nondurable Goods",212.02777777777777,0.0003651346156879396,20.0,0.08298151969542937
Organizational Skills,0.1126201718692974,0.1156856565190351,0.0030654846497377014,2.721967653623708,Low,56406.90806947852,13-1000,11-9000,99-9000,15-1200,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,3692.25,0.007147968942492136,20.0,0.07880211088099928
Outbound Calls,0.0147276978583009,0.013077361444663715,-0.0016503364136371858,-11.205664520792805,Medium,42623.89998255256,43-4000,41-4000,41-3000,41-2000,99-9000,Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,612.625,0.002907483140275375,24.0,0.11837894456237721
Outside Sales,0.0401815521775132,0.034480169360639065,-0.005701382816874136,-14.189055693236261,Medium,75770.90411612758,41-4000,41-3000,11-2000,43-4000,41-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Insurance Carriers and Related Activities,1371.2083333333333,0.008351964750845174,22.0,0.10570811211608408
Packaging And Labeling,0.0123729691622286,0.011886009357484692,-0.0004869598047439073,-3.93567460129511,Low,40629.8987504738,53-7000,51-9000,99-9000,29-2000,43-5000,Administrative and Support Services,Unclassified Industry,Nonstore Retailers,"Professional, Scientific, and Technical Services",Food Manufacturing,394.77777777777777,0.00011838818782024294,10.0,0.3568214577192503
Patience,0.0068581668218854,0.008259426248851082,0.0014012594269656826,20.431982238957232,Low,41155.46746771293,35-3000,25-2000,43-4000,41-2000,11-9000,Unclassified Industry,Food and Beverage Stores,Social Assistance,Administrative and Support Services,Food Services and Drinking Places,226.90277777777777,0.0007256746872356023,22.0,0.16471852491014638
People Management,0.0093919363839463,0.008257157477556166,-0.0011347789063901343,-12.08248075795977,Medium,99528.54245434156,11-9000,15-1200,11-3000,11-2000,11-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Food Services and Drinking Places,287.80555555555554,0.0018695391441350935,18.0,0.2112429655657821
Performance Appraisal,0.0116392503043017,0.010608050887419057,-0.001031199416882643,-8.859672143157935,Low,78589.18824169303,11-9000,11-3000,41-1000,29-1000,11-1000,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,Administrative and Support Services,258.69444444444446,0.0008862636325793373,12.0,0.26346281130204696
Performance Management,0.0141040840271098,0.014683906298392158,0.0005798222712823584,4.111023942908083,Medium,88620.69528029679,11-3000,11-9000,13-1000,41-1000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Health and Personal Care Stores,Administrative and Support Services,Insurance Carriers and Related Activities,444.81944444444446,0.002674889287428049,26.0,0.05932668613567966
Performance Metric,0.0153841969589689,0.012611240877517454,-0.0027729560814514463,-18.024704759352606,Low,80191.35976316128,11-9000,13-1000,15-1200,11-3000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,399.52777777777777,0.0008946631921039309,18.0,0.24860485101450375
Performance Review,0.0084463836729852,0.007161228554725653,-0.0012851551182595476,-15.215448030971768,High,73344.29117221419,11-9000,11-3000,13-1000,41-1000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Administrative and Support Services,Hospitals,235.51388888888889,0.002309609004608405,30.0,0.04952231976031641
Persuasive Communication,0.0159782050371125,0.019706885179344706,0.0037286801422322068,23.336038895305318,High,71639.08886593881,41-4000,11-2000,13-1000,11-9000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Administration of Economic Programs,524.8055555555555,0.010496826015867596,30.0,0.17216433074794577
Pharmaceuticals,0.0179278544097976,0.04788435608881205,0.029956501679014452,167.09473980691845,High,84856.08249630149,11-9000,29-2000,13-1000,99-9000,15-1200,Chemical Manufacturing,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Health and Personal Care Stores,391.625,0.046347761618382104,34.0,0.06753351689941911
Phone Sales,0.0163525734101165,0.01071188095735414,-0.005640692452762358,-34.49421880762053,Low,66364.14496541122,41-4000,11-2000,41-3000,41-2000,43-4000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Credit Intermediation and Related Activities,602.1527777777778,0.0009520775079237167,18.0,0.20060284331032213
Pivot Tables And Charts,0.0121169482119216,0.012507803944589712,0.0003908557326681109,3.2256945051853605,High,66282.43105924597,13-2000,13-1000,99-9000,43-3000,11-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,Health and Personal Care Stores,414.31944444444446,0.006091315353062349,25.0,0.08253278672740125
Planning,0.1156075534161904,0.11238783908312444,-0.0032197143330659622,-2.785038034214686,High,76803.817002056,15-1200,11-9000,13-1000,29-1000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,3336.597222222222,0.03022380379647698,30.0,0.06170319390575964
Point Of Sale,0.0093966130133504,0.009530041296792014,0.0001334282834416136,1.4199614611354439,Low,37836.05301961338,41-2000,35-3000,41-1000,43-4000,99-9000,Unclassified Industry,Food Services and Drinking Places,General Merchandise Stores,Clothing and Clothing Accessories Stores,Accommodation,316.06944444444446,0.0006766727201631914,22.0,0.1298002372307075
Positivity,0.0356166708592456,0.0320431699756743,-0.0035735008835712997,-10.033225445728789,High,48651.75663346447,43-4000,35-3000,99-9000,41-2000,11-9000,Unclassified Industry,Administrative and Support Services,Food Services and Drinking Places,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,1306.1527777777778,0.02332005852519057,17.0,0.2515056658791397
Presentations,0.1171919291365383,0.10545619143445513,-0.011735737702083165,-10.01411768587755,Low,83462.65391381466,13-1000,15-1200,41-4000,11-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,4105.027777777777,0.0028981856512123308,18.0,0.052838391264596316
